household_key,alert_day,week,high_value
1381,437,63,False
1381,492,71,False
1381,516,74,False
1381,538,77,False
1382,362,52,False
1382,448,64,False
1382,464,67,False
1382,527,76,False
1382,541,78,False
1383,349,50,False
1383,365,53,False
1383,383,55,False
1383,410,59,False
1383,435,63,False
1383,460,66,False
1385,349,50,True
1385,362,52,True
1385,388,56,True
1385,397,57,True
1385,417,60,True
1385,439,63,True
1385,465,67,True
1385,510,73,True
1385,519,75,True
1385,533,77,True
1387,383,55,False
1387,445,64,False
1387,541,78,False
1388,358,52,True
1388,463,67,True
1388,512,74,True
1388,541,78,True
1388,553,79,True
1389,349,50,False
1389,396,57,False
1389,458,66,False
1389,553,79,False
1390,436,63,False
1390,494,71,False
1390,549,79,False
1390,558,80,False
1391,378,54,True
1391,430,62,True
1391,486,70,True
1392,363,52,False
1392,371,53,False
1392,390,56,False
1392,404,58,False
1392,420,60,False
1392,430,62,False
1392,502,72,False
1392,510,73,False
1393,400,58,False
1393,410,59,False
1393,429,62,False
1393,475,68,False
1393,497,71,False
1393,525,75,False
1394,363,52,False
1394,440,63,False
1394,488,70,False
1396,364,52,True
1396,413,59,True
1396,455,65,True
1396,496,71,True
1397,354,51,False
1397,387,56,False
1397,459,66,False
1399,399,57,False
1399,434,62,False
1399,486,70,False
1401,351,51,False
1401,387,56,False
1401,437,63,False
1401,483,69,False
1401,506,73,False
1402,495,71,False
1402,531,76,False
1402,552,79,False
1403,349,50,False
1403,364,52,False
1403,386,56,False
1403,397,57,False
1403,422,61,False
1403,444,64,False
1403,459,66,False
1403,480,69,False
1403,506,73,False
1403,551,79,False
1404,349,50,False
1404,379,55,False
1405,377,54,False
1405,431,62,False
1405,478,69,False
1405,544,78,False
1406,388,56,False
1406,424,61,False
1406,444,64,False
1406,492,71,False
1408,354,51,False
1408,406,58,False
1409,405,58,False
1410,409,59,False
1410,538,77,False
1413,349,50,False
1413,406,58,False
1413,533,77,False
1418,355,51,False
1418,383,55,False
1418,406,58,False
1418,424,61,False
1418,511,73,False
1418,542,78,False
1419,377,54,True
1419,385,55,True
1419,391,56,True
1419,396,57,True
1419,407,59,True
1419,414,60,True
1419,418,60,True
1419,423,61,True
1419,434,62,True
1419,453,65,True
1419,467,67,True
1419,474,68,True
1419,478,69,True
1419,485,70,True
1419,489,70,True
1419,558,80,True
1420,392,56,False
1420,434,62,False
1420,458,66,False
1420,476,68,False
1420,494,71,False
1420,509,73,False
1420,552,79,False
1421,365,53,False
1421,428,62,False
1421,479,69,False
1421,505,73,False
1423,351,51,False
1423,362,52,False
1423,384,55,False
1423,393,57,False
1423,404,58,False
1423,410,59,False
1423,428,62,False
1423,435,63,False
1423,442,64,False
1423,456,66,False
1423,469,67,False
1423,502,72,False
1423,510,73,False
1423,525,75,False
1423,531,76,False
1423,537,77,False
1423,554,80,False
1424,349,50,False
1424,369,53,False
1424,386,56,False
1424,411,59,False
1424,430,62,False
1424,506,73,False
1424,533,77,False
1424,556,80,False
1425,356,51,False
1425,398,57,False
1425,427,61,False
1425,470,68,False
1426,349,50,False
1426,424,61,False
1426,502,72,False
1426,533,77,False
1427,349,50,False
1427,423,61,False
1427,483,69,False
1427,532,76,False
1428,436,63,False
1429,365,53,False
1429,393,57,False
1429,454,65,False
1429,522,75,False
1431,378,54,False
1431,403,58,False
1431,425,61,False
1431,457,66,False
1434,416,60,False
1434,425,61,False
1434,433,62,False
1434,439,63,False
1434,448,64,False
1434,454,65,False
1434,463,67,False
1434,473,68,False
1434,508,73,False
1434,524,75,False
1434,545,78,False
1437,358,52,True
1437,379,55,True
1437,399,57,True
1437,416,60,True
1437,428,62,True
1437,440,63,True
1437,458,66,True
1437,475,68,True
1437,501,72,True
1437,527,76,True
1437,552,79,True
1438,349,50,False
1438,367,53,False
1438,419,60,False
1438,457,66,False
1438,476,68,False
1438,504,72,False
1438,532,76,False
1439,358,52,False
1439,408,59,False
1439,500,72,False
1439,555,80,False
1440,349,50,False
1440,379,55,False
1440,442,64,False
1443,361,52,False
1443,389,56,False
1443,404,58,False
1443,411,59,False
1443,432,62,False
1443,439,63,False
1443,461,66,False
1443,502,72,False
1443,536,77,False
1445,510,73,False
1446,430,62,False
1446,514,74,False
1448,349,50,False
1448,372,54,False
1448,465,67,False
1448,500,72,False
1448,522,75,False
1448,539,77,False
1449,349,50,False
1449,396,57,False
1449,486,70,False
1449,506,73,False
1449,546,78,False
1450,349,50,False
1450,379,55,False
1450,452,65,False
1450,467,67,False
1450,485,70,False
1450,506,73,False
1450,517,74,False
1450,548,79,False
1451,372,54,False
1451,468,67,False
1451,507,73,False
1452,377,54,False
1452,384,55,False
1452,391,56,False
1452,398,57,False
1452,413,59,False
1452,421,61,False
1452,426,61,False
1452,456,66,False
1452,476,68,False
1452,482,69,False
1452,490,70,False
1452,499,72,False
1452,510,73,False
1452,514,74,False
1452,525,75,False
1452,531,76,False
1452,546,78,False
1452,553,79,False
1453,448,64,True
1453,480,69,True
1453,516,74,True
1453,545,78,True
1453,557,80,True
1456,350,50,False
1456,392,56,False
1456,404,58,False
1456,413,59,False
1456,452,65,False
1456,466,67,False
1456,488,70,False
1456,508,73,False
1456,519,75,False
1456,552,79,False
1458,399,57,False
1458,418,60,False
1458,435,63,False
1459,404,58,False
1460,401,58,False
1460,456,66,False
1460,526,76,False
1461,353,51,True
1461,372,54,True
1461,397,57,True
1461,410,59,True
1461,417,60,True
1461,426,61,True
1461,439,63,True
1461,466,67,True
1461,491,71,True
1461,504,72,True
1461,510,73,True
1461,522,75,True
1461,530,76,True
1461,537,77,True
1461,543,78,True
1461,553,79,True
1462,409,59,False
1462,434,62,False
1462,525,75,False
1463,349,50,False
1463,369,53,False
1463,390,56,False
1463,427,61,False
1463,456,66,False
1463,488,70,False
1463,523,75,False
1464,353,51,False
1464,384,55,False
1464,421,61,False
1464,433,62,False
1464,450,65,False
1464,503,72,False
1464,527,76,False
1465,349,50,False
1465,381,55,False
1465,415,60,False
1465,436,63,False
1465,470,68,False
1465,500,72,False
1465,546,78,False
1466,349,50,False
1466,406,58,False
1466,429,62,False
1466,505,73,False
1468,349,50,False
1468,485,70,False
1468,513,74,False
1468,543,78,False
1469,349,50,False
1469,373,54,False
1469,422,61,False
1469,515,74,False
1470,368,53,False
1470,392,56,False
1470,403,58,False
1470,419,60,False
1470,443,64,False
1470,451,65,False
1470,473,68,False
1470,483,69,False
1470,496,71,False
1470,515,74,False
1470,535,77,False
1470,550,79,False
1473,448,64,False
1473,493,71,False
1475,352,51,True
1475,367,53,True
1475,402,58,True
1475,423,61,True
1475,430,62,True
1475,444,64,True
1475,460,66,True
1475,521,75,True
1475,542,78,True
1476,357,51,True
1476,429,62,True
1476,442,64,True
1476,531,76,True
1477,349,50,False
1477,428,62,False
1477,470,68,False
1479,354,51,True
1479,385,55,True
1479,427,61,True
1479,432,62,True
1479,463,67,True
1480,351,51,False
1480,426,61,False
1480,482,69,False
1482,389,56,False
1482,433,62,False
1483,390,56,False
1483,456,66,False
1483,520,75,False
1484,384,55,False
1485,374,54,False
1485,478,69,False
1485,514,74,False
1485,556,80,False
1488,353,51,False
1488,387,56,False
1488,444,64,False
1488,496,71,False
1488,552,79,False
1490,400,58,False
1491,433,62,True
1491,466,67,True
1491,477,69,True
1491,485,70,True
1491,499,72,True
1491,510,73,True
1492,470,68,False
1492,513,74,False
1493,382,55,False
1493,478,69,False
1494,396,57,False
1494,463,67,False
1494,489,70,False
1494,526,76,False
1495,431,62,False
1495,466,67,False
1495,477,69,False
1495,499,72,False
1495,509,73,False
1495,549,79,False
1498,349,50,False
1498,499,72,False
1498,539,77,False
1499,375,54,False
1499,396,57,False
1499,460,66,False
1499,475,68,False
1499,519,75,False
1499,547,79,False
1500,349,50,False
1500,391,56,False
1500,498,72,False
1501,367,53,True
1501,448,64,True
1501,503,72,True
1502,377,54,False
1502,435,63,False
1502,484,70,False
1502,512,74,False
1502,536,77,False
1505,351,51,True
1505,384,55,True
1505,432,62,True
1505,456,66,True
1505,467,67,True
1505,478,69,True
1505,488,70,True
1505,519,75,True
1505,543,78,True
1506,413,59,False
1507,408,59,False
1508,355,51,False
1508,421,61,False
1508,469,67,False
1508,481,69,False
1508,525,75,False
1509,468,67,False
1509,502,72,False
1509,522,75,False
1512,349,50,False
1512,433,62,False
1512,492,71,False
1512,525,75,False
1513,364,52,False
1513,400,58,False
1513,419,60,False
1513,434,62,False
1513,449,65,False
1513,486,70,False
1513,504,72,False
1513,527,76,False
1513,548,79,False
1515,430,62,True
1515,454,65,True
1515,477,69,True
1515,527,76,True
1515,544,78,True
1516,434,62,False
1516,543,78,False
1517,404,58,False
1518,358,52,False
1518,502,72,False
1518,531,76,False
1520,359,52,False
1520,390,56,False
1520,430,62,False
1520,442,64,False
1520,484,70,False
1520,523,75,False
1521,349,50,False
1523,349,50,False
1523,437,63,False
1524,460,66,False
1526,382,55,False
1526,399,57,False
1526,405,58,False
1526,437,63,False
1526,490,70,False
1526,521,75,False
1526,555,80,False
1527,388,56,True
1527,401,58,True
1527,415,60,True
1527,436,63,True
1527,476,68,True
1527,513,74,True
1528,419,60,True
1528,449,65,True
1528,458,66,True
1528,473,68,True
1528,489,70,True
1528,503,72,True
1528,547,79,True
1529,372,54,True
1529,421,61,True
1529,438,63,True
1529,471,68,True
1529,531,76,True
1530,349,50,False
1530,398,57,False
1530,422,61,False
1530,446,64,False
1530,485,70,False
1531,349,50,False
1531,370,53,False
1531,397,57,False
1531,421,61,False
1531,475,68,False
1531,495,71,False
1532,349,50,False
1532,470,68,False
1532,542,78,False
1533,362,52,False
1533,453,65,False
1533,506,73,False
1533,551,79,False
1534,350,50,False
1534,410,59,False
1534,476,68,False
1535,383,55,True
1535,543,78,True
1536,383,55,True
1536,422,61,True
1536,435,63,True
1536,493,71,True
1536,528,76,True
1536,543,78,True
1537,349,50,False
1537,374,54,False
1537,412,59,False
1537,461,66,False
1537,495,71,False
1537,515,74,False
1538,357,51,False
1540,399,57,False
1540,456,66,False
1540,531,76,False
1541,381,55,True
1541,500,72,True
1542,391,56,False
1542,408,59,False
1542,448,64,False
1542,525,75,False
1542,551,79,False
1543,349,50,False
1543,360,52,False
1543,382,55,False
1543,401,58,False
1543,413,59,False
1543,424,61,False
1543,454,65,False
1543,509,73,False
1543,517,74,False
1543,555,80,False
1544,349,50,False
1544,398,57,False
1544,496,71,False
1545,363,52,False
1545,463,67,False
1545,511,73,False
1546,388,56,False
1547,349,50,False
1547,363,52,False
1547,369,53,False
1547,374,54,False
1547,381,55,False
1547,389,56,False
1547,399,57,False
1547,410,59,False
1547,432,62,False
1547,446,64,False
1547,480,69,False
1547,537,77,False
1547,553,79,False
1548,349,50,True
1548,370,53,True
1548,396,57,True
1548,419,60,True
1548,439,63,True
1548,480,69,True
1548,502,72,True
1548,523,75,True
1549,513,74,False
1550,349,50,False
1552,364,52,False
1552,472,68,False
1552,552,79,False
1554,349,50,False
1554,406,58,False
1554,449,65,False
1554,479,69,False
1554,525,75,False
1554,547,79,False
1555,387,56,False
1555,443,64,False
1555,519,75,False
1555,539,77,False
1556,368,53,False
1556,376,54,False
1556,384,55,False
1556,400,58,False
1556,427,61,False
1556,442,64,False
1556,461,66,False
1556,489,70,False
1556,545,78,False
1557,429,62,True
1557,443,64,True
1557,500,72,True
1557,537,77,True
1558,412,59,False
1558,457,66,False
1558,486,70,False
1560,395,57,False
1560,445,64,False
1562,353,51,False
1562,398,57,False
1562,470,68,False
1562,492,71,False
1562,519,75,False
1563,359,52,True
1563,385,55,True
1563,407,59,True
1563,452,65,True
1563,462,66,True
1563,486,70,True
1563,515,74,True
1563,540,78,True
1564,367,53,False
1564,408,59,False
1564,455,65,False
1565,437,63,False
1565,547,79,False
1567,349,50,False
1567,427,61,False
1567,453,65,False
1568,349,50,False
1568,369,53,False
1568,402,58,False
1568,550,79,False
1569,372,54,False
1569,404,58,False
1569,428,62,False
1569,441,63,False
1569,459,66,False
1569,512,74,False
1569,527,76,False
1569,541,78,False
1570,365,53,False
1570,393,57,False
1570,420,60,False
1570,434,62,False
1570,469,67,False
1570,531,76,False
1571,349,50,False
1571,374,54,False
1571,479,69,False
1571,495,71,False
1571,519,75,False
1572,349,50,False
1572,447,64,False
1572,460,66,False
1572,480,69,False
1572,504,72,False
1572,541,78,False
1573,352,51,False
1573,359,52,False
1573,403,58,False
1573,454,65,False
1573,518,74,False
1574,478,69,False
1577,352,51,False
1577,368,53,False
1577,441,63,False
1577,484,70,False
1577,523,75,False
1578,373,54,False
1578,422,61,False
1578,436,63,False
1578,472,68,False
1578,498,72,False
1578,511,73,False
1578,531,76,False
1579,366,53,True
1579,402,58,True
1579,417,60,True
1579,445,64,True
1579,457,66,True
1579,480,69,True
1579,485,70,True
1580,545,78,False
1582,349,50,False
1582,511,73,False
1582,552,79,False
1583,406,58,False
1584,405,58,True
1584,436,63,True
1584,444,64,True
1584,485,70,True
1584,514,74,True
1584,524,75,True
1585,365,53,True
1585,379,55,True
1585,496,71,True
1586,460,66,False
1586,476,68,False
1586,497,71,False
1586,516,74,False
1586,533,77,False
1587,409,59,False
1587,465,67,False
1587,514,74,False
1588,387,56,True
1588,409,59,True
1588,418,60,True
1588,466,67,True
1588,491,71,True
1588,555,80,True
1589,367,53,False
1589,438,63,False
1589,543,78,False
1590,349,50,True
1590,358,52,True
1590,370,53,True
1590,400,58,True
1590,421,61,True
1590,446,64,True
1590,457,66,True
1590,468,67,True
1590,482,69,True
1590,507,73,True
1590,517,74,True
1590,531,76,True
1590,541,78,True
1591,526,76,False
1592,394,57,False
1593,367,53,False
1593,399,57,False
1593,456,66,False
1593,525,75,False
1594,354,51,False
1594,378,54,False
1594,386,56,False
1594,422,61,False
1594,429,62,False
1594,438,63,False
1594,471,68,False
1594,518,74,False
1594,538,77,False
1594,546,78,False
1594,554,80,False
1595,404,58,True
1595,456,66,True
1595,484,70,True
1595,523,75,True
1595,547,79,True
1597,349,50,False
1597,380,55,False
1597,450,65,False
1597,488,70,False
1597,540,78,False
1599,353,51,False
1599,376,54,False
1599,448,64,False
1599,458,66,False
1599,514,74,False
1599,554,80,False
1600,366,53,False
1600,410,59,False
1600,438,63,False
1600,498,72,False
1600,525,75,False
1600,544,78,False
1601,352,51,False
1601,390,56,False
1601,467,67,False
1601,504,72,False
1602,373,54,True
1602,446,64,True
1605,355,51,False
1605,387,56,False
1605,512,74,False
1606,349,50,False
1607,355,51,False
1607,370,53,False
1607,383,55,False
1607,397,57,False
1607,406,58,False
1607,424,61,False
1607,443,64,False
1607,451,65,False
1607,473,68,False
1607,490,70,False
1607,508,73,False
1607,536,77,False
1607,545,78,False
1607,557,80,False
1608,372,54,False
1609,378,54,True
1609,429,62,True
1609,514,74,True
1612,349,50,True
1612,367,53,True
1612,523,75,True
1614,492,71,False
1615,349,50,False
1615,453,65,False
1615,556,80,False
1616,359,52,False
1616,391,56,False
1616,527,76,False
1617,366,53,False
1617,382,55,False
1617,413,59,False
1617,429,62,False
1617,455,65,False
1617,483,69,False
1617,516,74,False
1618,433,62,False
1618,530,76,False
1619,370,53,False
1620,434,62,True
1620,455,65,True
1620,461,66,True
1620,548,79,True
1622,384,55,False
1622,490,70,False
1623,489,70,False
1624,388,56,False
1625,349,50,False
1625,412,59,False
1625,454,65,False
1625,475,68,False
1625,495,71,False
1625,532,76,False
1625,555,80,False
1627,349,50,False
1627,424,61,False
1627,507,73,False
1627,526,76,False
1628,349,50,False
1631,367,53,True
1631,431,62,True
1631,439,63,True
1631,445,64,True
1631,530,76,True
1632,351,51,False
1632,401,58,False
1632,434,62,False
1633,424,61,True
1633,432,62,True
1633,481,69,True
1633,510,73,True
1633,538,77,True
1634,377,54,True
1634,390,56,True
1634,417,60,True
1634,464,67,True
1634,502,72,True
1634,531,76,True
1637,349,50,False
1637,407,59,False
1637,430,62,False
1637,486,70,False
1637,507,73,False
1638,399,57,False
1638,444,64,False
1638,531,76,False
1639,369,53,False
1639,394,57,False
1639,402,58,False
1639,429,62,False
1639,452,65,False
1639,473,68,False
1639,484,70,False
1639,502,72,False
1639,543,78,False
1639,553,79,False
1640,354,51,True
1640,368,53,True
1640,382,55,True
1640,397,57,True
1640,472,68,True
1640,508,73,True
1642,367,53,False
1642,431,62,False
1643,353,51,False
1643,472,68,False
1646,367,53,False
1646,380,55,False
1646,410,59,False
1646,462,66,False
1646,511,73,False
1646,557,80,False
1648,413,59,False
1649,353,51,False
1649,404,58,False
1649,476,68,False
1650,437,63,False
1650,451,65,False
1650,472,68,False
1650,494,71,False
1651,405,58,False
1652,529,76,False
1653,399,57,True
1653,411,59,True
1654,405,58,False
1654,470,68,False
1658,360,52,False
1658,444,64,False
1658,492,71,False
1659,360,52,False
1659,481,69,False
1659,500,72,False
1660,404,58,False
1660,505,73,False
1661,359,52,False
1661,391,56,False
1661,429,62,False
1661,514,74,False
1661,557,80,False
1662,369,53,True
1662,390,56,True
1662,407,59,True
1662,469,67,True
1663,350,50,False
1665,353,51,False
1665,373,54,False
1665,404,58,False
1665,543,78,False
1666,349,50,False
1666,378,54,False
1666,478,69,False
1666,498,72,False
1666,514,74,False
1666,527,76,False
1667,403,58,False
1667,455,65,False
1667,540,78,False
1668,468,67,False
1668,514,74,False
1671,349,50,False
1671,389,56,False
1671,446,64,False
1671,474,68,False
1671,526,76,False
1672,349,50,False
1672,366,53,False
1672,387,56,False
1672,414,60,False
1672,431,62,False
1672,461,66,False
1672,486,70,False
1672,501,72,False
1672,535,77,False
1672,547,79,False
1673,357,51,True
1673,373,54,True
1673,394,57,True
1673,406,58,True
1673,418,60,True
1673,434,62,True
1673,468,67,True
1673,485,70,True
1673,497,71,True
1673,507,73,True
1675,527,76,True
1676,385,55,False
1676,415,60,False
1676,463,67,False
1676,542,78,False
1677,354,51,True
1677,398,57,True
1677,423,61,True
1677,446,64,True
1677,529,76,True
1677,547,79,True
1678,349,50,False
1678,376,54,False
1678,386,56,False
1678,399,57,False
1678,433,62,False
1678,455,65,False
1678,489,70,False
1678,502,72,False
1678,523,75,False
1678,539,77,False
1680,377,54,False
1681,422,61,False
1683,356,51,False
1683,422,61,False
1683,449,65,False
1683,482,69,False
1683,512,74,False
1685,358,52,False
1685,410,59,False
1685,434,62,False
1685,513,74,False
1685,546,78,False
1687,371,53,False
1687,398,57,False
1687,428,62,False
1687,448,64,False
1687,483,69,False
1687,518,74,False
1687,553,79,False
1689,361,52,False
1689,394,57,False
1689,425,61,False
1689,455,65,False
1689,467,67,False
1689,510,73,False
1689,520,75,False
1690,367,53,False
1690,397,57,False
1690,429,62,False
1690,464,67,False
1690,513,74,False
1690,545,78,False
1691,402,58,False
1691,438,63,False
1692,390,56,False
1692,427,61,False
1692,553,79,False
1693,558,80,True
1694,491,71,True
1695,349,50,False
1695,388,56,False
1695,399,57,False
1695,413,59,False
1695,434,62,False
1695,455,65,False
1695,476,68,False
1695,493,71,False
1695,513,74,False
1695,527,76,False
1696,387,56,False
1696,411,59,False
1696,460,66,False
1696,499,72,False
1697,349,50,False
1697,438,63,False
1700,349,50,False
1700,358,52,False
1700,480,69,False
1700,489,70,False
1700,506,73,False
1700,557,80,False
1701,391,56,False
1701,468,67,False
1703,351,51,False
1705,386,56,False
1705,402,58,False
1705,438,63,False
1705,493,71,False
1707,354,51,True
1707,358,52,True
1707,369,53,True
1707,379,55,True
1707,394,57,True
1707,408,59,True
1707,439,63,True
1707,482,69,True
1708,398,57,False
1708,448,64,False
1708,489,70,False
1708,524,75,False
1709,385,55,False
1709,442,64,False
1709,477,69,False
1709,514,74,False
1710,537,77,True
1715,427,61,False
1716,369,53,False
1716,386,56,False
1716,394,57,False
1716,407,59,False
1716,422,61,False
1716,458,66,False
1716,475,68,False
1716,488,70,False
1716,501,72,False
1716,520,75,False
1716,530,76,False
1716,542,78,False
1716,548,79,False
1716,554,80,False
1717,378,54,False
1718,349,50,False
1718,554,80,False
1719,392,56,False
1719,494,71,False
1719,553,79,False
1720,350,50,False
1720,438,63,False
1720,520,75,False
1722,349,50,True
1722,415,60,True
1722,426,61,True
1722,439,63,True
1722,471,68,True
1722,516,74,True
1722,540,78,True
1723,349,50,False
1723,421,61,False
1723,504,72,False
1724,349,50,False
1724,376,54,False
1724,406,58,False
1724,419,60,False
1724,433,62,False
1724,444,64,False
1724,459,66,False
1724,476,68,False
1724,497,71,False
1724,543,78,False
1726,426,61,False
1729,352,51,False
1729,367,53,False
1729,391,56,False
1729,406,58,False
1729,459,66,False
1729,500,72,False
1729,516,74,False
1729,530,76,False
1729,547,79,False
1730,388,56,False
1730,502,72,False
1731,349,50,False
1731,411,59,False
1731,490,70,False
1732,365,53,False
1732,426,61,False
1732,465,67,False
1732,501,72,False
1732,557,80,False
1735,350,50,False
1735,386,56,False
1735,491,71,False
1735,535,77,False
1736,491,71,False
1736,555,80,False
1738,457,66,False
1738,492,71,False
1739,353,51,False
1739,403,58,False
1739,465,67,False
1740,492,71,False
1742,457,66,False
1742,542,78,False
1745,461,66,False
1745,494,71,False
1745,506,73,False
1745,525,75,False
1745,539,77,False
1746,524,75,False
1747,367,53,False
1747,454,65,False
1747,489,70,False
1747,527,76,False
1748,392,56,False
1748,433,62,False
1748,455,65,False
1749,366,53,False
1749,516,74,False
1749,535,77,False
1751,389,56,False
1752,404,58,False
1752,486,70,False
1752,509,73,False
1753,349,50,False
1753,370,53,False
1753,380,55,False
1754,351,51,False
1754,394,57,False
1754,418,60,False
1754,452,65,False
1754,474,68,False
1754,503,72,False
1754,518,74,False
1755,349,50,False
1755,400,58,False
1755,495,71,False
1756,349,50,False
1756,372,54,False
1756,395,57,False
1756,417,60,False
1756,437,63,False
1756,468,67,False
1756,492,71,False
1758,554,80,False
1759,362,52,False
1759,370,53,False
1759,451,65,False
1759,465,67,False
1759,485,70,False
1759,493,71,False
1759,505,73,False
1759,524,75,False
1759,533,77,False
1759,550,79,False
1762,358,52,True
1762,366,53,True
1762,379,55,True
1762,428,62,True
1762,435,63,True
1762,458,66,True
1762,479,69,True
1762,491,71,True
1762,505,73,True
1762,512,74,True
1762,544,78,True
1763,374,54,False
1763,382,55,False
1763,398,57,False
1763,460,66,False
1763,471,68,False
1764,360,52,True
1764,438,63,True
1764,489,70,True
1765,478,69,False
1767,387,56,True
1767,398,57,True
1767,408,59,True
1767,415,60,True
1767,428,62,True
1767,432,62,True
1767,462,66,True
1767,472,68,True
1767,479,69,True
1767,485,70,True
1767,491,71,True
1767,503,72,True
1767,512,74,True
1767,521,75,True
1767,536,77,True
1767,544,78,True
1767,551,79,True
1768,556,80,False
1769,368,53,True
1769,385,55,True
1769,405,58,True
1769,434,62,True
1769,488,70,True
1770,425,61,True
1770,432,62,True
1770,439,63,True
1770,454,65,True
1770,458,66,True
1770,465,67,True
1770,486,70,True
1770,534,77,True
1770,539,77,True
1770,543,78,True
1770,551,79,True
1772,349,50,False
1772,392,56,False
1772,414,60,False
1772,432,62,False
1772,449,65,False
1772,498,72,False
1772,548,79,False
1773,355,51,False
1773,385,55,False
1773,479,69,False
1774,365,53,False
1774,420,60,False
1774,468,67,False
1774,490,70,False
1775,516,74,True
1776,352,51,True
1776,360,52,True
1776,366,53,True
1776,374,54,True
1776,385,55,True
1776,396,57,True
1776,416,60,True
1776,427,61,True
1776,444,64,True
1776,454,65,True
1776,461,66,True
1776,490,70,True
1776,501,72,True
1776,527,76,True
1776,541,78,True
1777,400,58,False
1777,432,62,False
1777,466,67,False
1777,482,69,False
1778,398,57,True
1778,460,66,True
1778,478,69,True
1778,497,71,True
1778,542,78,True
1778,557,80,True
1779,390,56,False
1779,410,59,False
1779,445,64,False
1780,349,50,False
1780,391,56,False
1780,408,59,False
1780,539,77,False
1781,385,55,False
1781,439,63,False
1781,459,66,False
1781,540,78,False
1782,349,50,False
1782,387,56,False
1782,476,68,False
1783,349,50,False
1783,435,63,False
1783,488,70,False
1784,402,58,False
1784,495,71,False
1785,438,63,False
1785,461,66,False
1787,349,50,False
1787,368,53,False
1787,387,56,False
1787,411,59,False
1787,436,63,False
1787,450,65,False
1787,477,69,False
1787,525,75,False
1788,431,62,True
1788,513,74,True
1790,416,60,False
1790,470,68,False
1791,358,52,False
1791,388,56,False
1791,405,58,False
1791,418,60,False
1791,471,68,False
1791,486,70,False
1791,552,79,False
1792,349,50,False
1793,373,54,False
1793,401,58,False
1793,507,73,False
1793,553,79,False
1794,449,65,False
1794,497,71,False
1794,521,75,False
1795,369,53,True
1795,526,76,True
1795,541,78,True
1796,349,50,False
1796,539,77,False
1797,512,74,False
1798,406,58,False
1798,460,66,False
1799,369,53,False
1799,397,57,False
1799,438,63,False
1799,467,67,False
1799,491,71,False
1799,523,75,False
1800,349,50,False
1800,381,55,False
1800,418,60,False
1800,428,62,False
1800,440,63,False
1800,456,66,False
1800,473,68,False
1800,499,72,False
1800,509,73,False
1800,532,76,False
1800,550,79,False
1801,349,50,False
1801,392,56,False
1801,424,61,False
1801,453,65,False
1801,474,68,False
1801,501,72,False
1801,516,74,False
1801,544,78,False
1802,479,69,False
1803,349,50,True
1804,394,57,True
1804,401,58,True
1804,468,67,True
1804,548,79,True
1805,349,50,False
1805,370,53,False
1805,392,56,False
1805,412,59,False
1805,447,64,False
1805,477,69,False
1805,511,73,False
1805,525,75,False
1805,553,79,False
1806,407,59,False
1806,450,65,False
1806,482,69,False
1806,523,75,False
1807,356,51,True
1807,373,54,True
1807,422,61,True
1807,449,65,True
1807,467,67,True
1807,491,71,True
1807,502,72,True
1807,516,74,True
1807,531,76,True
1807,542,78,True
1808,367,53,False
1808,444,64,False
1808,497,71,False
1808,531,76,False
1808,548,79,False
1809,349,50,False
1809,437,63,False
1809,479,69,False
1810,349,50,False
1810,372,54,False
1810,417,60,False
1810,447,64,False
1810,469,67,False
1810,495,71,False
1810,519,75,False
1812,396,57,False
1812,473,68,False
1812,515,74,False
1814,349,50,False
1814,381,55,False
1814,439,63,False
1814,465,67,False
1814,480,69,False
1814,527,76,False
1816,361,52,False
1816,369,53,False
1816,386,56,False
1816,406,58,False
1816,436,63,False
1816,453,65,False
1816,474,68,False
1816,495,71,False
1816,533,77,False
1816,553,79,False
1817,349,50,False
1817,362,52,False
1817,435,63,False
1817,450,65,False
1817,460,66,False
1817,479,69,False
1817,491,71,False
1817,501,72,False
1817,524,75,False
1817,541,78,False
1819,428,62,False
1819,449,65,False
1819,511,73,False
1820,354,51,False
1820,384,55,False
1820,450,65,False
1820,468,67,False
1820,486,70,False
1820,498,72,False
1820,507,73,False
1820,524,75,False
1821,349,50,False
1821,357,51,False
1821,389,56,False
1821,442,64,False
1821,473,68,False
1821,486,70,False
1821,533,77,False
1822,349,50,True
1822,362,52,True
1822,370,53,True
1822,377,54,True
1822,398,57,True
1822,405,58,True
1822,419,60,True
1822,438,63,True
1822,453,65,True
1822,463,67,True
1822,470,68,True
1822,483,69,True
1822,498,72,True
1822,521,75,True
1822,537,77,True
1822,547,79,True
1823,431,62,True
1823,472,68,True
1823,493,71,True
1824,386,56,False
1824,410,59,False
1824,419,60,False
1824,449,65,False
1824,472,68,False
1824,492,71,False
1824,531,76,False
1824,540,78,False
1824,558,80,False
1825,349,50,False
1825,523,75,False
1826,364,52,False
1826,405,58,False
1826,457,66,False
1826,475,68,False
1826,530,76,False
1826,546,78,False
1828,349,50,True
1828,379,55,True
1828,395,57,True
1828,429,62,True
1829,361,52,True
1829,399,57,True
1829,466,67,True
1829,550,79,True
1829,558,80,True
1831,357,51,False
1831,371,53,False
1831,400,58,False
1831,442,64,False
1831,518,74,False
1832,422,61,False
1832,519,75,False
1833,404,58,False
1833,522,75,False
1834,350,50,False
1834,368,53,False
1834,402,58,False
1834,462,66,False
1834,489,70,False
1834,498,72,False
1834,509,73,False
1834,521,75,False
1834,552,79,False
1835,389,56,True
