household_key,base_visits,base_spend,median_gap,p90_gap,gap_iqr,high_value,churned
1,25,1554.99,9.0,13.7,3.25,False,False
2,27,967.49,7.0,17.5,10.0,False,False
3,27,1889.32,6.0,15.5,8.5,False,False
4,17,831.6400000000001,13.0,21.5,7.0,False,False
5,14,421.85,14.0,34.2,10.0,False,False
6,85,2673.68,2.0,5.0,1.25,True,False
7,14,660.43,10.0,32.0,9.0,False,False
8,36,1673.87,6.0,12.0,6.0,False,False
13,60,3479.8900000000003,4.0,7.0,4.0,True,False
14,22,552.2100000000002,6.0,27.0,9.0,False,False
16,47,812.0999999999999,4.0,8.0,3.0,False,False
17,44,1745.93,4.0,9.800000000000004,4.0,False,False
18,43,2402.8599999999997,5.0,10.0,4.0,True,False
19,73,2626.26,3.0,6.0,2.25,True,False
20,80,1656.38,2.0,3.200000000000003,1.0,False,False
22,32,1656.3899999999999,7.0,13.0,3.5,False,False
23,41,1376.0499999999997,5.0,11.200000000000003,6.0,False,False
24,26,674.79,5.0,20.800000000000004,7.0,False,False
25,21,868.17,10.0,16.0,8.0,False,False
26,42,744.24,2.0,11.0,4.0,False,False
27,75,1388.8100000000002,1.5,7.0,2.0,False,False
28,53,843.27,3.0,8.0,4.0,False,False
29,32,923.9200000000001,6.0,16.0,6.5,False,False
32,34,765.7800000000001,4.0,16.6,4.0,False,False
33,21,636.5200000000001,6.5,23.300000000000004,13.5,False,False
34,8,79.28,20.0,38.00000000000001,18.0,False,False
35,11,291.65999999999997,16.0,34.8,19.25,False,False
36,52,1150.1,2.0,8.0,4.0,False,False
37,14,866.8999999999999,10.0,22.000000000000004,10.0,False,False
38,13,431.87000000000006,7.5,29.400000000000002,11.25,False,True
39,19,1893.52,9.5,22.100000000000005,11.0,False,False
40,107,3722.2599999999998,2.0,3.0,2.0,True,False
41,20,646.39,8.0,21.4,15.0,False,False
42,35,837.4100000000001,7.0,8.0,0.0,False,False
43,41,541.4900000000001,4.0,11.400000000000006,6.0,False,False
44,9,390.53,30.0,34.6,9.5,False,False
45,39,547.92,4.0,13.600000000000009,4.75,False,False
46,28,2145.9900000000007,5.0,11.0,6.0,True,False
47,40,856.7800000000001,4.0,14.000000000000014,7.5,False,False
48,9,190.12,20.5,53.69999999999999,11.25,False,False
49,25,1603.6899999999998,5.0,21.7,11.0,False,False
51,27,985.0100000000001,6.0,15.5,8.25,False,False
52,47,1834.3999999999999,4.0,9.0,3.75,False,False
53,17,646.22,9.5,31.0,17.0,False,False
55,52,501.8,3.0,8.0,3.0,False,False
56,62,2319.88,3.0,7.0,4.0,True,False
57,52,1127.9,3.0,10.0,6.0,False,False
58,75,2524.7000000000003,2.5,5.0,2.0,True,False
59,16,507.21999999999997,10.0,34.8,20.5,False,False
63,15,228.62,11.5,30.400000000000002,11.0,False,False
64,57,750.87,2.0,6.0,3.0,False,False
65,30,731.83,6.0,18.2,9.0,False,False
66,14,292.22,7.0,18.6,9.0,False,False
67,58,3266.5699999999997,4.0,7.0,4.0,True,False
68,86,1310.47,2.0,6.0,3.0,False,False
69,32,2453.56,5.0,12.0,6.5,True,False
70,10,41.89,4.0,53.400000000000006,38.0,False,False
71,33,1459.53,5.0,14.0,5.5,False,False
72,39,2124.5499999999997,6.0,10.0,6.75,True,False
73,65,952.7499999999999,2.5,8.700000000000003,3.0,False,False
74,47,845.6700000000001,4.5,9.5,3.0,False,False
75,20,239.46,8.0,21.999999999999993,12.5,False,False
77,24,1571.43,6.0,14.8,6.5,False,False
78,60,639.13,2.0,7.200000000000003,3.5,False,False
79,43,1081.9199999999998,4.0,9.899999999999999,4.0,False,False
80,19,484.76,11.0,25.90000000000001,12.5,False,False
81,62,3397.8299999999995,3.0,8.0,3.0,True,False
82,22,278.48,9.0,18.0,7.0,False,False
83,37,477.00999999999993,4.0,13.5,7.25,False,False
84,10,234.55,17.0,41.400000000000006,22.0,False,False
85,91,1832.2099999999998,2.0,5.0,2.0,False,False
86,17,1564.2,13.0,27.0,11.0,False,False
88,65,4280.83,3.0,7.0,3.0,True,False
92,22,445.02000000000004,8.0,17.0,10.0,False,False
93,44,1439.46,5.0,8.800000000000004,2.5,False,True
94,8,82.09,25.0,52.0,24.0,False,False
95,95,1872.6599999999999,2.0,5.0,2.0,False,False
96,24,670.1999999999999,7.0,18.000000000000004,9.5,False,True
97,49,1794.76,4.5,8.300000000000004,5.0,False,False
98,32,391.5,6.0,14.0,8.0,False,False
99,71,2200.0400000000004,3.0,6.100000000000001,4.0,True,False
101,39,1726.7899999999997,5.0,10.300000000000004,5.0,False,False
103,22,320.68,6.0,16.0,9.0,False,False
104,38,1539.29,4.0,9.399999999999999,4.0,False,False
105,36,1813.7800000000002,4.0,13.0,7.0,False,False
107,15,391.86,10.5,29.70000000000001,14.5,False,False
108,26,1631.3199999999997,6.0,22.200000000000003,10.0,False,False
109,31,1159.31,5.0,15.300000000000018,5.0,False,False
110,56,1474.23,3.0,9.0,3.5,False,False
111,19,694.93,8.5,28.100000000000012,12.25,False,False
112,17,197.59000000000003,11.0,32.0,15.25,False,False
113,50,4855.650000000001,4.0,8.200000000000003,3.0,True,False
114,23,862.6100000000001,9.0,16.0,10.5,False,False
115,39,3337.7,5.0,11.600000000000009,3.5,True,False
116,33,218.67000000000002,4.5,17.800000000000004,6.25,False,False
117,33,949.77,6.0,13.0,6.25,False,False
118,27,1490.6699999999998,9.5,14.0,9.5,False,False
119,14,470.17999999999995,3.0,17.200000000000003,10.0,False,False
121,36,908.37,3.0,17.0,10.5,False,False
122,33,818.4599999999999,5.5,11.900000000000002,5.5,False,False
123,62,1332.2199999999996,3.0,6.0,3.0,False,False
124,24,205.87,6.0,21.600000000000005,11.0,False,False
125,80,3096.9400000000005,2.0,5.200000000000003,3.0,True,False
126,11,348.90000000000003,13.0,37.2,17.0,False,False
127,43,899.5400000000001,2.0,10.699999999999996,5.0,False,False
129,9,161.48000000000002,26.5,38.699999999999996,6.75,False,False
131,94,2011.88,2.0,5.0,2.0,True,False
132,34,1198.06,4.0,13.8,5.0,False,False
133,25,1369.6000000000001,7.5,15.399999999999999,6.5,False,False
134,28,1872.3999999999999,7.0,15.800000000000004,10.5,False,False
135,25,242.11,8.0,19.7,9.0,False,False
136,22,968.9,7.0,16.0,11.0,False,False
137,22,848.3000000000002,9.0,15.0,5.0,False,False
138,19,1187.1400000000003,11.5,23.6,12.75,False,False
139,14,766.3000000000001,14.0,41.0,23.0,False,False
140,26,632.1799999999998,3.0,20.80000000000001,7.0,False,False
141,17,174.41000000000003,7.5,26.5,18.25,False,False
142,69,909.61,3.0,7.0,2.0,False,False
143,119,2757.59,1.0,3.0,1.0,True,False
144,40,1236.57,3.0,15.600000000000009,3.5,False,False
145,20,506.02000000000004,10.0,25.2,12.0,False,False
146,11,297.89,5.5,48.69999999999998,27.0,False,False
147,13,627.89,13.0,42.70000000000001,14.75,False,False
148,19,360.45,11.0,27.3,14.75,False,False
149,46,3137.4300000000003,3.0,6.600000000000001,3.0,True,False
151,30,841.2700000000001,7.0,14.2,7.0,False,False
152,13,498.85,12.5,42.2,18.75,False,False
153,25,487.8400000000001,7.0,21.4,11.0,False,False
154,17,544.8499999999999,3.5,29.5,16.25,False,False
155,23,1013.3399999999999,7.5,22.300000000000015,5.75,False,False
156,155,2656.54,1.0,3.0,0.0,True,False
157,60,1104.4299999999998,3.0,8.0,2.5,False,False
158,69,750.85,3.0,7.0,2.25,False,False
159,24,619.04,6.0,19.200000000000003,11.5,False,False
160,16,415.31,7.0,31.6,12.0,False,False
161,35,938.8100000000002,2.0,10.199999999999996,3.5,False,False
162,23,864.6899999999999,7.5,21.700000000000006,8.25,False,False
164,32,1258.87,7.0,14.0,7.0,False,False
165,48,691.8599999999999,3.0,10.399999999999999,3.5,False,False
166,43,812.3700000000001,3.5,11.0,4.75,False,False
168,20,329.84000000000003,9.0,23.799999999999997,14.0,False,False
169,9,49.34,4.5,18.199999999999996,5.5,False,False
170,10,421.65999999999997,16.0,52.40000000000001,18.0,False,False
171,8,186.3,13.0,65.60000000000002,17.0,False,False
172,24,277.38,8.0,18.0,10.5,False,False
174,13,490.58000000000004,10.5,31.1,16.75,False,False
176,8,214.38,22.0,48.60000000000001,27.0,False,False
179,20,361.19,11.0,22.399999999999995,8.0,False,True
180,32,1202.8600000000001,3.0,19.0,11.0,False,False
181,9,426.90000000000003,6.5,8.3,1.25,False,False
183,33,367.8,4.0,15.700000000000006,7.5,False,False
184,68,2025.2,3.0,7.0,4.0,True,False
185,18,665.6300000000001,7.0,28.200000000000006,12.0,False,False
187,15,302.35999999999996,9.0,21.900000000000006,7.25,False,False
188,21,1227.15,8.0,17.900000000000013,11.0,False,False
189,10,269.03999999999996,11.0,40.4,23.0,False,False
190,10,362.24,6.0,62.2,22.0,False,False
192,34,1331.31,6.0,10.8,3.0,False,False
193,32,1121.51,6.0,15.0,7.0,False,False
194,25,649.42,6.0,16.4,8.5,False,False
195,34,1505.7800000000002,7.0,13.200000000000003,5.0,False,False
196,65,2119.35,3.0,7.0,3.25,True,False
197,10,330.91,11.0,27.000000000000004,11.0,False,False
198,130,4123.08,1.0,3.200000000000003,1.0,True,False
199,20,147.69,7.0,17.599999999999987,6.5,False,False
202,24,550.3800000000001,8.0,20.600000000000005,9.5,False,False
203,13,163.80999999999997,6.5,36.70000000000001,8.75,False,False
204,17,458.97,9.5,27.5,10.0,False,False
205,9,248.93,7.5,66.69999999999997,15.0,False,False
208,35,981.4200000000001,6.0,13.0,3.75,False,False
209,34,2041.27,6.0,14.0,6.0,True,False
210,42,1262.3700000000001,4.0,10.0,4.0,False,False
211,28,1017.8199999999999,7.0,12.800000000000004,1.5,False,False
212,41,908.38,4.0,13.100000000000001,5.25,False,False
214,34,979.73,6.0,12.8,3.0,False,False
215,40,591.95,5.0,12.0,5.5,False,False
216,29,646.8,5.0,13.800000000000004,4.75,False,False
217,19,708.6999999999999,10.5,21.400000000000006,7.25,False,False
218,50,3354.8499999999995,4.0,8.200000000000003,4.0,True,False
219,64,3982.08,3.0,6.800000000000004,3.0,True,False
220,26,767.94,8.0,17.0,6.0,False,False
221,26,961.8499999999999,9.0,14.0,6.0,False,False
222,49,2313.52,4.5,9.0,4.25,True,False
223,43,1407.0400000000002,4.0,14.599999999999994,5.75,False,False
224,22,755.45,2.0,12.0,5.0,False,False
225,25,379.01,7.0,26.4,8.25,False,False
226,23,842.6099999999999,8.0,21.300000000000015,5.5,False,False
227,31,377.36000000000007,7.0,13.100000000000001,2.5,False,False
228,24,471.78,9.0,15.8,9.5,False,False
229,11,263.13000000000005,18.0,39.39999999999999,19.25,False,False
230,46,1720.96,4.0,9.200000000000003,4.0,False,False
232,163,6392.969999999999,1.0,2.9000000000000057,1.0,True,False
234,12,173.69,9.0,20.0,10.0,False,False
235,62,4119.53,3.0,7.0,4.0,True,False
236,19,582.2299999999999,5.5,33.40000000000001,12.0,False,False
238,9,172.87,20.0,43.8,21.0,False,False
239,80,1404.43,3.0,5.200000000000003,2.0,False,False
240,8,108.65,23.0,34.0,27.5,False,False
242,34,2034.9900000000002,6.0,12.600000000000001,5.0,True,False
243,62,1980.0600000000002,3.0,8.0,3.0,True,False
244,15,541.7,14.5,21.400000000000002,11.25,False,False
245,12,303.59000000000003,11.0,18.0,7.0,False,False
246,17,256.09000000000003,10.0,31.0,11.0,False,False
248,11,1944.21,24.5,34.29999999999999,14.0,True,False
249,34,715.99,5.0,12.8,7.0,False,False
250,34,1310.2900000000002,7.0,9.600000000000001,3.0,False,False
251,21,892.92,8.0,19.100000000000016,9.75,False,False
253,107,4210.2699999999995,2.0,4.0,2.0,True,False
254,12,84.01,15.0,35.0,24.0,False,False
256,45,3698.79,5.5,9.400000000000006,4.25,True,False
257,25,846.6,7.0,19.799999999999997,10.25,False,False
258,73,974.1899999999999,2.5,6.0,3.25,False,False
259,10,164.20000000000002,24.0,49.800000000000004,21.0,False,False
260,17,151.29,12.0,33.0,17.0,False,False
261,15,524.5999999999999,5.0,25.100000000000016,7.5,False,False
262,112,2980.45,1.0,4.0,1.0,True,False
263,112,2215.66,2.0,4.0,2.0,True,False
264,27,810.6100000000001,6.5,17.0,7.75,False,False
265,27,758.72,3.0,12.0,6.0,False,False
266,30,1319.16,6.0,12.2,4.0,False,False
269,25,438.1,5.0,13.099999999999998,5.25,False,False
271,38,257.58000000000004,5.0,9.799999999999997,4.0,False,False
273,23,364.3300000000001,3.0,18.800000000000004,7.25,False,False
275,85,1796.25,2.0,5.700000000000003,3.0,False,False
276,40,1719.88,4.0,12.600000000000009,3.5,False,False
278,24,628.9000000000001,8.0,19.400000000000002,10.5,False,False
279,13,501.89000000000004,9.5,13.700000000000001,5.0,False,False
280,26,888.13,8.0,17.6,9.0,False,False
281,26,502.5,8.0,15.800000000000004,7.0,False,False
282,24,1287.6100000000001,9.0,17.0,8.5,False,False
283,18,1227.5300000000002,8.0,18.200000000000003,6.0,False,False
284,12,439.13000000000005,12.0,43.0,20.0,False,False
285,55,1339.27,3.5,7.700000000000003,4.0,False,False
286,11,354.68000000000006,14.5,33.0,18.5,False,False
287,77,1012.6200000000001,2.0,6.0,3.0,False,False
288,29,1042.07,6.0,13.3,8.0,False,False
289,54,1682.9100000000003,3.0,9.800000000000004,4.0,False,False
290,60,1355.71,2.0,5.0,2.0,False,False
291,9,407.6,12.5,66.49999999999997,27.0,False,False
292,40,650.49,3.0,13.000000000000014,3.5,False,False
293,32,1504.62,6.0,14.0,6.5,False,False
294,80,1844.6,2.0,6.0,3.0,False,False
297,40,891.0,3.0,14.0,5.5,False,False
300,44,2666.3100000000004,3.0,14.200000000000017,4.0,True,False
301,17,1642.4500000000003,12.5,29.0,10.0,False,False
302,33,879.5,6.0,16.0,7.25,False,False
303,52,1176.0300000000002,3.0,10.0,3.5,False,False
304,69,1987.77,3.0,6.0,3.0,True,False
305,35,1053.77,5.0,13.7,6.0,False,False
306,37,1610.51,5.0,12.5,6.25,False,False
307,101,786.35,2.0,4.1000000000000085,2.0,False,False
308,12,358.50000000000006,8.0,20.0,12.5,False,False
309,9,925.95,21.0,34.2,11.0,False,False
311,12,369.4,15.0,45.0,23.0,False,False
312,15,1016.1100000000002,18.0,27.400000000000002,18.5,False,False
317,24,2390.0199999999995,8.0,17.400000000000002,6.5,True,False
318,27,319.3,7.5,14.0,7.0,False,False
319,25,1034.1,7.0,16.4,6.75,False,False
321,40,2250.6499999999996,5.0,11.200000000000003,3.5,True,False
322,31,1314.0,4.0,13.100000000000001,4.75,False,False
324,41,3054.36,6.0,9.0,3.25,True,False
325,24,938.74,8.0,18.6,5.0,False,False
327,15,88.05000000000001,4.5,20.1,10.0,False,False
328,80,6156.64,3.0,5.0,2.0,True,False
329,55,939.62,4.0,7.0,3.0,False,False
330,27,64.23,7.0,13.0,7.25,False,False
331,23,527.63,7.5,21.60000000000001,9.5,False,False
332,30,795.8299999999999,6.0,16.2,5.0,False,False
333,20,790.3799999999999,8.0,21.199999999999996,14.0,False,False
334,110,1931.1100000000001,1.0,4.0,2.0,False,False
335,51,966.0400000000001,3.5,10.100000000000001,4.0,False,False
336,38,761.1799999999998,5.0,10.799999999999997,6.0,False,False
337,28,416.5,7.0,15.400000000000002,6.0,False,False
338,30,630.11,5.0,12.2,4.0,False,False
339,25,640.0600000000001,9.0,16.099999999999998,7.5,False,False
340,9,656.1899999999999,24.0,37.599999999999994,16.0,False,False
341,14,207.19000000000003,5.0,16.600000000000005,8.0,False,False
342,16,1056.8500000000001,12.0,27.0,7.0,False,False
343,23,447.94,9.5,14.0,5.75,False,False
344,31,1364.1900000000003,5.0,8.0,3.75,False,False
345,52,1182.11,4.0,8.0,4.0,False,False
346,40,1182.45,4.0,11.200000000000003,3.5,False,False
348,10,197.92999999999998,29.0,52.0,36.0,False,False
349,8,115.67,8.0,64.40000000000003,10.5,False,False
350,27,711.9000000000002,7.0,18.0,8.25,False,False
351,94,2910.4200000000005,2.0,5.0,2.0,True,False
353,42,1157.8299999999997,4.0,10.0,4.0,False,False
354,70,3720.3399999999997,3.0,7.0,3.0,True,False
356,66,851.6499999999999,1.0,9.400000000000006,1.0,False,False
358,96,5175.590000000001,2.0,4.0,2.0,True,False
360,10,211.06,15.0,48.2,18.0,False,False
361,72,2644.8,3.0,6.0,2.0,True,False
362,33,952.9100000000001,6.5,10.900000000000002,4.25,False,False
364,36,1510.9699999999998,5.0,14.600000000000001,4.5,False,False
365,53,3160.26,4.0,7.899999999999999,4.0,True,False
366,17,380.16,8.0,29.5,7.0,False,False
367,30,2352.27,7.0,11.2,2.0,True,False
368,24,603.0,6.0,14.600000000000001,9.5,False,False
369,8,227.0,14.0,30.8,17.5,False,False
370,26,707.0300000000001,3.0,5.0,2.0,False,True
371,51,4659.87,4.0,7.0,3.0,True,False
374,56,3162.6899999999996,3.0,7.0,3.0,True,False
376,168,2123.24,1.0,2.0,1.0,True,False
377,60,1391.13,3.0,8.200000000000003,3.0,False,False
378,116,1997.8000000000004,2.0,3.0,2.0,True,False
380,46,3054.79,5.0,7.600000000000001,4.0,True,False
381,22,765.3900000000001,6.0,21.0,12.0,False,False
382,10,175.57999999999998,15.0,40.0,23.0,False,False
383,40,1962.1,6.0,9.200000000000003,3.0,True,False
384,20,1060.28,9.0,19.4,8.5,False,False
385,9,835.5000000000001,13.5,42.099999999999994,21.0,False,False
386,49,1550.8700000000001,3.0,11.600000000000009,4.0,False,False
387,57,2371.7700000000004,3.0,8.0,3.0,True,False
388,22,524.56,9.0,20.0,8.0,False,False
389,90,6106.860000000001,2.0,5.0,2.0,True,False
390,46,677.24,4.0,10.600000000000001,5.0,False,False
392,36,3906.3499999999995,6.0,10.0,3.5,True,False
393,47,1181.89,3.0,11.5,5.75,False,False
394,15,532.0099999999999,7.0,21.1,10.0,False,False
395,20,290.04,9.0,20.799999999999997,10.0,False,False
396,41,528.19,4.0,13.300000000000004,5.0,False,False
397,72,2241.3,3.0,6.0,2.5,True,False
398,23,808.8299999999999,6.5,17.0,10.0,False,False
400,90,6177.990000000001,2.0,5.0,2.0,True,False
401,15,313.1,8.0,31.60000000000001,14.25,False,False
402,20,613.26,7.0,27.199999999999992,12.0,False,False
403,12,207.67999999999995,7.0,23.0,12.5,False,False
404,68,1828.99,3.0,6.399999999999999,3.0,False,False
405,17,754.5500000000001,8.5,22.5,12.0,False,False
407,12,126.49000000000001,3.0,7.0,3.0,False,False
408,19,940.5899999999999,11.0,22.800000000000004,7.5,False,False
409,30,1216.4800000000005,6.0,19.2,5.0,False,False
410,30,276.32,4.0,8.2,3.0,False,False
411,47,2328.2099999999996,3.0,12.5,5.0,True,False
412,36,791.55,5.0,11.600000000000001,4.5,False,False
413,69,1858.5900000000001,2.5,6.300000000000004,4.0,False,False
414,34,815.4499999999999,3.0,14.600000000000001,7.0,False,False
416,19,1715.3999999999999,7.0,19.100000000000012,3.25,False,False
417,28,1127.1299999999999,7.0,16.400000000000002,8.0,False,False
418,75,1271.03,2.0,6.700000000000003,3.0,False,False
419,17,636.64,6.5,33.0,20.0,False,False
420,53,1536.6399999999999,3.0,7.899999999999999,4.25,False,False
421,58,2019.1399999999999,3.0,7.0,4.0,True,False
425,49,2074.54,4.0,10.0,5.0,True,False
426,59,2181.9700000000003,3.0,8.0,3.75,True,False
427,8,98.13,3.0,16.200000000000003,9.0,False,False
428,42,1480.79,5.0,9.0,4.0,False,False
429,20,273.18999999999994,14.0,25.799999999999997,13.0,False,False
430,37,348.46000000000004,2.5,14.0,5.25,False,False
431,16,226.70000000000002,12.0,31.599999999999998,15.5,False,False
432,47,854.6700000000001,3.0,10.0,5.0,False,False
433,28,384.5,5.0,14.800000000000004,8.0,False,False
434,40,1531.9699999999998,6.0,10.200000000000003,5.5,False,False
435,15,188.77,12.0,38.700000000000024,10.75,False,False
436,13,1053.9,11.0,42.70000000000001,8.25,False,False
437,23,2534.08,8.5,19.700000000000006,6.75,True,False
439,22,437.1600000000001,3.0,18.0,4.0,False,False
441,30,1093.8500000000001,7.0,14.0,5.0,False,False
442,14,542.1700000000001,12.0,29.40000000000001,12.0,False,False
443,28,640.92,5.0,9.400000000000002,5.5,False,False
444,15,570.0999999999999,7.5,19.400000000000002,9.75,False,False
445,74,1127.48,3.0,5.0,4.0,False,False
446,10,67.12,21.0,47.400000000000006,27.0,False,False
447,76,956.7100000000002,2.0,6.6000000000000085,3.0,False,False
448,12,120.19000000000001,10.0,36.0,16.5,False,False
449,9,141.68999999999997,14.0,40.4,11.5,False,False
450,28,653.71,7.0,14.400000000000002,6.5,False,False
451,35,508.48,5.0,13.399999999999999,7.5,False,False
453,14,480.68000000000006,13.0,25.8,20.0,False,False
454,101,2710.5099999999998,2.0,4.0,2.0,True,False
456,34,2251.6099999999997,6.0,12.600000000000001,3.0,True,False
457,24,236.12,3.0,12.400000000000002,3.0,False,False
458,39,590.8799999999999,5.0,10.600000000000009,4.5,False,False
459,26,433.41,8.0,16.0,6.0,False,False
460,36,264.42,5.0,14.0,7.5,False,False
461,13,205.04999999999998,14.0,32.60000000000001,13.5,False,False
462,27,477.77,6.5,20.5,6.75,False,False
463,134,1775.2199999999998,1.0,3.0,1.0,False,False
464,50,1088.3,4.0,9.0,4.0,False,False
465,12,169.17999999999998,5.0,32.0,17.0,False,False
467,30,832.5600000000002,5.0,18.999999999999993,8.0,False,False
468,84,1866.71,2.0,6.799999999999997,2.0,False,False
469,41,2714.6099999999997,4.0,11.100000000000001,4.25,True,False
470,46,730.4,5.0,8.600000000000001,3.0,False,False
471,15,531.77,14.5,32.2,20.75,False,False
472,39,4000.9000000000005,6.0,11.900000000000013,4.0,True,False
473,16,952.03,13.0,27.799999999999997,19.0,False,False
475,11,692.6200000000001,16.5,30.299999999999997,14.5,False,False
477,19,186.35,7.0,24.300000000000015,12.5,False,False
478,9,146.26,32.0,46.3,21.25,False,False
479,93,983.3899999999999,2.0,5.0,2.0,False,False
480,20,850.03,6.0,27.999999999999996,11.0,False,False
481,29,1011.09,4.5,16.200000000000003,7.25,False,False
482,18,793.8,6.0,31.000000000000004,11.0,False,False
483,21,601.7299999999999,8.5,19.80000000000001,10.5,False,False
484,41,829.15,4.0,10.0,5.25,False,False
485,49,1714.3799999999999,5.0,9.0,4.25,False,False
486,10,386.73,9.0,50.80000000000001,28.0,False,False
489,30,1604.1299999999999,6.0,15.0,7.0,False,False
490,28,1607.87,8.0,16.60000000000001,9.0,False,False
491,30,1292.4600000000003,7.0,14.0,7.0,False,False
492,32,2721.13,7.0,8.0,1.0,True,False
493,35,1571.95,5.0,15.7,4.75,False,False
495,19,1136.37,8.5,23.700000000000006,8.75,False,False
497,21,170.02,6.5,16.80000000000001,8.75,False,False
499,22,377.5,2.0,10.0,2.0,False,True
502,22,1321.7799999999997,7.0,24.0,13.0,False,False
503,46,1741.87,5.0,10.0,5.0,False,False
507,31,612.9899999999999,6.0,13.500000000000007,5.75,False,False
508,29,739.14,6.5,15.900000000000002,8.0,False,False
510,106,3001.7899999999995,2.0,4.0,2.0,True,False
511,93,1512.7000000000003,2.0,5.0,2.0,False,False
512,13,632.5300000000001,7.0,14.0,6.0,False,False
513,55,3854.31,4.0,8.0,3.5,True,False
514,19,745.5600000000001,10.5,15.3,6.0,False,False
515,10,444.71,7.0,21.8,9.0,False,False
517,34,1319.74,6.0,14.8,3.0,False,False
518,35,853.73,6.0,11.7,5.75,False,False
519,14,415.47,13.0,34.60000000000001,23.0,False,False
520,51,1001.74,4.0,7.0,4.0,False,False
521,14,195.41000000000003,9.0,31.8,18.0,False,False
523,57,815.18,1.0,3.0,1.0,False,False
524,39,1535.84,5.0,7.6000000000000085,3.75,False,False
525,19,428.73,8.0,30.500000000000004,10.0,False,False
526,56,1230.1599999999999,3.0,10.0,4.0,False,False
527,48,1228.7599999999998,4.0,7.399999999999999,3.0,False,False
529,22,920.37,7.0,21.0,1.0,False,False
530,20,576.9100000000001,8.0,14.799999999999997,7.5,False,False
531,21,528.91,8.0,22.80000000000001,11.5,False,False
532,16,345.15000000000003,3.0,17.199999999999996,4.0,False,False
533,26,1347.1399999999999,7.0,19.200000000000003,8.0,False,False
534,147,501.01000000000005,1.0,3.0,1.0,False,False
536,39,985.2100000000002,4.0,13.300000000000004,8.75,False,False
537,29,1069.99,7.0,19.3,9.25,False,False
538,17,945.62,12.5,23.0,11.25,False,False
540,21,547.8199999999999,8.5,15.70000000000001,6.0,False,False
541,11,398.68,20.5,50.099999999999994,19.25,False,False
542,42,795.44,4.0,9.0,4.0,False,False
543,33,1169.3799999999999,7.0,9.800000000000004,1.0,False,False
544,38,701.08,3.0,14.0,7.0,False,False
545,21,1067.9900000000002,10.5,17.1,5.75,False,False
546,47,1468.8600000000001,5.0,8.0,3.0,False,False
547,16,458.6,6.0,29.0,10.5,False,False
548,37,2025.26,5.0,11.0,4.25,True,False
549,54,1741.5,1.0,3.0,1.0,False,False
550,10,153.43000000000004,15.0,28.200000000000003,5.0,False,False
551,18,291.68,8.0,29.0,16.0,False,False
552,9,674.1999999999999,13.0,49.8,20.5,False,False
553,100,2803.77,2.0,4.200000000000003,2.0,True,False
554,8,451.77000000000004,36.0,48.800000000000004,37.5,False,False
555,12,275.82,10.0,41.0,24.5,False,False
557,10,250.52,23.0,39.400000000000006,19.0,False,False
558,39,1398.1000000000004,4.5,11.300000000000004,4.0,False,False
559,14,186.14999999999998,14.0,28.400000000000006,15.0,False,True
560,96,1945.6399999999999,2.0,5.0,2.0,True,False
562,21,903.1400000000001,7.0,20.400000000000006,9.25,False,False
563,25,938.72,6.0,19.7,13.25,False,False
564,15,165.62999999999997,9.0,37.80000000000001,18.75,False,False
566,54,714.8699999999999,2.0,11.0,4.0,False,False
567,57,453.97,3.0,8.0,3.0,False,False
568,27,1527.49,8.5,19.0,7.75,False,False
569,45,3257.5000000000005,4.0,11.100000000000009,5.0,True,False
570,12,513.52,12.0,36.0,13.0,False,False
572,12,244.38,1.0,2.0,0.5,False,True
573,44,1416.04,5.0,11.0,5.0,False,False
574,34,2028.78,7.0,10.600000000000001,2.0,True,False
575,96,4127.26,2.0,4.0,2.0,True,False
576,75,1726.27,2.0,7.0,3.0,False,False
577,20,2180.89,10.0,24.599999999999998,15.0,True,False
578,25,833.56,7.0,25.899999999999995,9.75,False,False
579,8,77.3,13.0,47.60000000000001,17.0,False,False
580,29,401.4500000000001,7.0,13.0,6.5,False,False
581,25,854.28,5.0,13.0,8.25,False,False
582,57,2362.99,3.0,8.0,4.0,True,False
583,43,1348.6,3.5,11.799999999999997,3.75,False,False
584,23,468.25,6.0,20.800000000000004,9.75,False,True
585,15,299.34,12.0,32.400000000000006,21.75,False,False
586,45,1485.5900000000001,4.0,10.700000000000003,5.0,False,False
587,8,65.69,16.0,36.20000000000001,16.5,False,False
588,73,2914.85,2.0,5.899999999999999,3.0,True,False
590,59,1522.55,1.5,6.0,3.0,False,False
591,111,5859.83,2.0,4.0,2.0,True,False
592,12,218.62999999999997,11.0,16.0,7.0,False,False
594,43,1286.2700000000002,4.0,10.0,5.0,False,False
595,51,881.75,4.0,8.100000000000001,3.0,False,False
596,47,1008.4,3.0,11.0,4.0,False,False
597,48,1502.56,5.0,10.799999999999997,4.0,False,False
598,59,930.68,3.0,7.300000000000004,3.75,False,False
600,23,1097.42,4.5,15.900000000000002,4.75,False,False
601,16,1297.58,11.0,25.0,17.5,False,False
603,66,1732.2900000000002,2.0,7.0,3.0,False,False
604,14,753.64,13.0,28.400000000000006,6.0,False,False
605,33,1329.8900000000003,4.5,12.50000000000001,3.25,False,False
606,27,905.71,6.5,16.0,10.75,False,False
607,102,2297.5899999999997,2.0,4.0,2.0,True,False
608,80,1938.3999999999999,2.0,5.200000000000003,4.0,False,False
609,35,330.34999999999997,4.5,12.7,6.75,False,False
