segment_type,segment_value,promo_group,pair_weeks,products,stores,product_store_pairs,avg_weekly_sales,median_weekly_sales,sales_incidence_rate,avg_buyer_count,avg_sales_per_visitor,avg_buyer_penetration_rate,avg_basket_share_rate,avg_store_sales_share_rate,avg_category_sales_share_rate,none_avg_sales,none_incidence,none_sales_per_visitor,none_buyer_penetration,none_basket_share,none_category_sales_share,raw_sales_lift_vs_none_pct,incidence_diff_pp,sales_per_visitor_lift_pct,buyer_penetration_lift_pct,basket_share_lift_pct,category_sales_share_lift_pct
commodity_top30,SOFT DRINKS,none,207,69,29,118,0.6539613526570048,0.0,0.2995169082125604,0.34782608695652173,0.034889083356015614,0.017738742470403027,0.010745927320034836,0.0008045269080740553,0.02370234461950509,0.6539613526570048,0.2995169082125604,0.034889083356015614,0.017738742470403027,0.010745927320034836,0.02370234461950509,0.0,0.0,0.0,0.0,0.0,0.0
commodity_top30,SOFT DRINKS,display_only,9640,191,102,1383,1.036420124481328,0.0,0.2446058091286307,0.2687759336099585,0.059631793571639474,0.015718775644484064,0.009921135981599064,0.001165940344464314,0.027557040012679383,0.6539613526570048,0.2995169082125604,0.034889083356015614,0.017738742470403027,0.010745927320034836,0.02370234461950509,58.48339053529947,-5.491109908392969,70.91820086857541,-11.387316937991876,-7.67538541692927,16.2629286471609
commodity_top30,SOFT DRINKS,mailer_only,22201,279,107,2501,1.2456510967974492,0.0,0.3006621323363812,0.34764199810819335,0.07276970334694625,0.020025403764360687,0.012656153633862311,0.0014242306368825806,0.030364257928545822,0.6539613526570048,0.2995169082125604,0.034889083356015614,0.017738742470403027,0.010745927320034836,0.02370234461950509,90.47778461776758,0.11452241238208427,108.57442026890976,12.890774516699466,17.77628171992218,28.106558300390773
commodity_top30,SOFT DRINKS,both,17844,166,105,1799,2.4437211387581295,0.0,0.43656130912351493,0.579242322349249,0.14778198126199177,0.03449366795498075,0.02214125316819258,0.0029092673772858706,0.05514743344005775,0.6539613526570048,0.2995169082125604,0.034889083356015614,0.017738742470403027,0.010745927320034836,0.02370234461950509,273.6797486318481,13.704440091095455,323.5765662112502,94.45385157675751,106.04320603315603,132.66657508082943
commodity_top30,TOMATOES,mailer_only,3154,7,106,390,1.2503899809765382,0.0,0.42707672796448953,0.6058972733037413,0.07281919059009506,0.03494455724661038,0.021118670365834872,0.0013935561395555804,0.2926090638791653,,,,,,,,,,,,
commodity_top30,TROPICAL FRUIT,mailer_only,1936,8,104,215,2.218223140495867,1.88,0.7329545454545454,2.4540289256198347,0.12945743299122667,0.14285065113096024,0.09108008588317856,0.002554313369323001,0.580235354446841,,,,,,,,,,,,
commodity_top30,VEGETABLES - SHELF STABLE,none,2213,39,76,322,0.3759963849977404,0.0,0.27248079530049707,0.31179394487121553,0.02213910740754941,0.018494726640074066,0.010720821432963592,0.0004085078414440515,0.05761603585841582,0.3759963849977404,0.27248079530049707,0.02213910740754941,0.018494726640074066,0.010720821432963592,0.05761603585841582,0.0,0.0,0.0,0.0,0.0,0.0
commodity_top30,VEGETABLES - SHELF STABLE,display_only,3422,49,95,425,0.35127995324371686,0.0,0.25891291642314435,0.29427235534774987,0.020664572982666662,0.0175182226122616,0.010399261915367866,0.00040202063225545226,0.057373590775816274,0.3759963849977404,0.27248079530049707,0.02213910740754941,0.018494726640074066,0.010720821432963592,0.05761603585841582,-6.5735822843541625,-1.3567878877352724,-6.660315602335132,-5.2799051687338565,-2.999392533551748,-0.4207944524252327
commodity_top30,VEGETABLES - SHELF STABLE,mailer_only,4456,73,100,583,0.2965798922800715,0.0,0.23114901256732495,0.25718132854578096,0.01686826667537711,0.014612801299232807,0.008628558210982119,0.0003093497311072501,0.04420914921129742,0.3759963849977404,0.27248079530049707,0.02213910740754941,0.018494726640074066,0.010720821432963592,0.05761603585841582,-21.121610708609918,-4.1331782733172115,-23.807828541339237,-20.989363164903274,-19.515885373748855,-23.269366674347648
commodity_top30,VEGETABLES - SHELF STABLE,both,1457,30,93,354,0.4251612903225805,0.0,0.3212079615648593,0.37886067261496226,0.025748157713349724,0.022555176199730007,0.01346969766908474,0.0004734233254231333,0.06607109497145447,0.3759963849977404,0.27248079530049707,0.02213910740754941,0.018494726640074066,0.010720821432963592,0.05761603585841582,13.07589840927208,4.872716626436224,16.30169744137757,21.95463408936158,25.640537465432512,14.674836592048601
commodity_top30,WATER - CARBONATED/FLVRD DRINK,display_only,3112,35,74,151,1.0067095115681244,0.0,0.2191516709511568,0.24132390745501286,0.05860290149100042,0.014072982669510695,0.008074257856542096,0.0010843427241166684,0.12581800504742235,,,,,,,,,,,,
commodity_top30,WATER - CARBONATED/FLVRD DRINK,mailer_only,318,22,57,102,1.6388679245283022,0.0,0.27358490566037735,0.29559748427672955,0.09875385470131946,0.016947370093159067,0.010346335962042522,0.0016564142088677748,0.14100586816597868,,,,,,,,,,,,
commodity_top30,WATER - CARBONATED/FLVRD DRINK,both,616,13,63,106,1.5247240259740265,0.0,0.2840909090909091,0.33116883116883117,0.08709141330240981,0.018930193920287077,0.010868655734806233,0.0015557670851052278,0.16185995754010435,,,,,,,,,,,,
department,DELI,display_only,352,21,17,27,0.44676136363636376,0.0,0.16193181818181818,0.16477272727272727,0.02353029757583462,0.00888873148237104,0.0056180767245678455,0.0005405653931673649,0.1677515094243757,,,,,,,,,,,,
department,DELI,mailer_only,14354,120,103,1099,1.2177058659607038,0.0,0.24689981886582138,0.278458966141842,0.06822037670221841,0.01562015878520194,0.009436457717138568,0.0012530729877845521,0.12592666029891217,,,,,,,,,,,,
department,DRUG GM,none,115,45,27,70,0.33643478260869564,0.0,0.17391304347826086,0.2,0.015106411377182228,0.00976786669358941,0.00564039644044655,0.0003133735119040843,0.063334547060399,0.33643478260869564,0.17391304347826086,0.015106411377182228,0.00976786669358941,0.00564039644044655,0.063334547060399,0.0,0.0,0.0,0.0,0.0,0.0
department,DRUG GM,display_only,11335,226,97,1045,0.40148213498015023,0.0,0.22479047198941332,0.24958094397882663,0.022703658319974836,0.014258751454465434,0.00861606688989108,0.00046642155123118826,0.06933704112419513,0.33643478260869564,0.17391304347826086,0.015106411377182228,0.00976786669358941,0.00564039644044655,0.063334547060399,19.334312542562103,5.087742851115245,50.29154014876105,45.97610616270351,52.756406058737014,9.477440579265295
department,DRUG GM,mailer_only,6271,351,101,1236,0.4237601658427683,0.0,0.2717269972891086,0.29899537553819167,0.024877392153684234,0.01696204712024155,0.010064163677693739,0.00048160178646378186,0.07663080286225935,0.33643478260869564,0.17391304347826086,0.015106411377182228,0.00976786669358941,0.00564039644044655,0.063334547060399,25.956110291854117,9.781395381084772,64.68101875777575,73.65150090934019,78.43007639542728,20.99368578286409
department,DRUG GM,both,3518,144,96,816,0.4920039795338256,0.0,0.33598635588402503,0.3899943149516771,0.02847792498638654,0.021934845494468377,0.013482995887726501,0.0005586902146976264,0.08347690139882162,0.33643478260869564,0.17391304347826086,0.015106411377182228,0.00976786669358941,0.00564039644044655,0.063334547060399,46.240521184776284,16.207331240576416,88.51548706929545,124.56126995328552,139.04340820871545,31.80310789814895
department,GROCERY,none,12042,889,101,3055,0.5567322703869797,0.0,0.26366052150805513,0.30335492443115764,0.029821393673038876,0.0165048886752661,0.009545013139325301,0.0005608463819645754,0.08640800976847766,0.5567322703869797,0.26366052150805513,0.029821393673038876,0.0165048886752661,0.009545013139325301,0.08640800976847766,0.0,0.0,0.0,0.0,0.0,0.0
department,GROCERY,display_only,140510,2700,108,14664,0.835156999501831,0.0,0.2724005408867696,0.3337769553768415,0.04785569577511215,0.019291135596765655,0.01146216118221232,0.0009275295453908103,0.07574146012856393,0.5567322703869797,0.26366052150805513,0.029821393673038876,0.0165048886752661,0.009545013139325301,0.08640800976847766,50.01052461380058,0.8740019378714492,60.47437721992801,16.881343317843587,20.08533686547167,-12.344399169120745
department,GROCERY,mailer_only,176546,3627,108,21677,0.8801518584391491,0.0,0.29713502429961597,0.3864601860138434,0.05086913918854838,0.022146981285199187,0.013586253431153853,0.0009993241501145382,0.064654698411348,0.5567322703869797,0.26366052150805513,0.029821393673038876,0.0165048886752661,0.009545013139325301,0.08640800976847766,58.09248093834463,3.3474502791560834,70.579348994472,34.184372405905506,42.33876090938742,-25.175109825368825
department,GROCERY,both,91286,2153,108,14630,1.2578025107902673,0.0,0.37678285826961416,0.49585916788992834,0.07342703268114349,0.02862155177137209,0.017367687223672473,0.001428318861064914,0.08797312152879307,0.5567322703869797,0.26366052150805513,0.029821393673038876,0.0165048886752661,0.009545013139325301,0.08640800976847766,125.92592125403112,11.312233676155902,146.2226731795164,73.41257087219124,81.95561357708226,1.8113040266857006
department,MEAT,mailer_only,33268,130,106,1918,2.685595166526392,0.0,0.3451665263917278,0.4545208608873392,0.1559084692340612,0.026148325145994692,0.015631928648228856,0.002998685157068427,0.13098908272683815,,,,,,,,,,,,
department,MEAT-PCKGD,none,148,34,20,61,0.6781081081081082,0.0,0.16216216216216217,0.17567567567567569,0.04098263928333588,0.011546554232312746,0.006366025463584228,0.0006919168537567472,0.13493050213532368,0.6781081081081082,0.16216216216216217,0.04098263928333588,0.011546554232312746,0.006366025463584228,0.13493050213532368,0.0,0.0,0.0,0.0,0.0,0.0
department,MEAT-PCKGD,display_only,15177,250,100,1213,1.0166673255584022,0.0,0.1940436186334585,0.21137247150293206,0.05717350013969685,0.011999505885941026,0.007003502223770993,0.0010973155761713842,0.1515379631944326,0.6781081081081082,0.16216216216216217,0.04098263928333588,0.011546554232312746,0.006366025463584228,0.13493050213532368,49.927026885854445,3.188145647129634,39.506632904788084,3.9228296556275355,10.013732490285232,12.308159234783744
department,MEAT-PCKGD,mailer_only,13763,335,105,1924,1.0374402383201287,0.0,0.2499455060669912,0.27719247257138707,0.05934604238748032,0.015845261145582486,0.009340865389116281,0.001135266373169608,0.15899207418113273,0.6781081081081082,0.16216216216216217,0.04098263928333588,0.011546554232312746,0.006366025463584228,0.13493050213532368,52.99038986785476,8.778334390482904,44.80776110388591,37.22934848597441,46.7299407228124,17.832566888158
department,MEAT-PCKGD,both,11459,271,102,1619,1.5937254559734595,0.0,0.36163714111178985,0.4275242167728423,0.09073183690460448,0.0244225799249971,0.014304358871339575,0.0017106229921812122,0.24280781936881504,0.6781081081081082,0.16216216216216217,0.04098263928333588,0.011546554232312746,0.006366025463584228,0.13493050213532368,135.02527648871262,19.94749789496277,121.39090720176564,111.51401044522112,124.69842373652509,79.95028220179579
department,NUTRITION,display_only,1350,70,51,119,0.7094592592592595,0.0,0.22,0.22814814814814816,0.036136614277272654,0.011392888095678717,0.007203549942337212,0.0006738009368909753,0.3261677643978319,,,,,,,,,,,,
department,NUTRITION,mailer_only,518,113,62,201,0.9375482625482626,0.0,0.277992277992278,0.28378378378378377,0.05197754633711574,0.01562246848797269,0.009664100976223238,0.0009543696820767759,0.27306560310557315,,,,,,,,,,,,
department,NUTRITION,both,101,33,28,49,0.6926732673267327,0.0,0.26732673267326734,0.26732673267326734,0.03029958047953279,0.01237997873107911,0.007771820282550921,0.0005836596081013501,0.2665778069051228,,,,,,,,,,,,
department,PASTRY,display_only,594,35,51,107,0.5575925925925924,0.0,0.21043771043771045,0.2222222222222222,0.03317202316410251,0.013450123659535008,0.008023506150477108,0.0006946252253569625,0.2374990120993804,,,,,,,,,,,,
department,PASTRY,mailer_only,5011,60,101,429,0.655769307523449,0.0,0.25663540211534625,0.2911594492117342,0.03474159070707022,0.015875520270205463,0.009313693424405876,0.0006737393358461204,0.28324509127616726,,,,,,,,,,,,
department,PASTRY,both,254,18,40,70,0.6931889763779527,0.0,0.28346456692913385,0.33858267716535434,0.04964761266330879,0.023172062007159294,0.014911538346297394,0.000967110191013531,0.33236472254543176,,,,,,,,,,,,
department,PRODUCE,none,585,45,13,82,0.6732307692307692,0.0,0.27350427350427353,0.35384615384615387,0.03641571013576644,0.019694919787933807,0.012193086915874235,0.0006686397570710045,0.2030208405966006,0.6732307692307692,0.27350427350427353,0.03641571013576644,0.019694919787933807,0.012193086915874235,0.2030208405966006,0.0,0.0,0.0,0.0,0.0,0.0
department,PRODUCE,display_only,1937,56,53,165,0.8693908105317513,0.0,0.2720702116675271,0.3252452245740836,0.04909619326205659,0.01859752097408806,0.011745790229583932,0.0009171801681500025,0.23640595084082322,0.6732307692307692,0.27350427350427353,0.03641571013576644,0.019694919787933807,0.012193086915874235,0.2030208405966006,29.137117652111133,-0.14340618367464364,34.82146326136244,-5.571989252365849,-3.6684449916285278,16.444178906025876
department,PRODUCE,mailer_only,37036,210,108,4563,1.2144545847283674,0.0,0.41840371530402853,0.647829139215898,0.0687782862160867,0.03679093890212714,0.02218117772134772,0.0013138443402475222,0.32716079452299396,0.6732307692307692,0.27350427350427353,0.03641571013576644,0.019694919787933807,0.012193086915874235,0.2030208405966006,80.3920201264714,14.4899441799755,88.86982008497122,86.80420787835499,81.91601416758496,61.14640918715217
department,PRODUCE,both,213,25,33,84,1.7132394366197183,1.0,0.5211267605633803,0.7276995305164319,0.10220057092135217,0.045014414815295514,0.029097027402125285,0.0020917391555386818,0.3722474178582161,0.6732307692307692,0.27350427350427353,0.03641571013576644,0.019694919787933807,0.012193086915874235,0.2030208405966006,154.48026366609162,24.76224870591067,180.6496716398612,128.55850798069167,138.63544648602263,83.3542885372375
department,SEAFOOD,mailer_only,239,15,29,53,2.7026359832635984,0.0,0.3472803347280335,0.4100418410041841,0.11281933553905657,0.017913074985615594,0.010196154786837554,0.002082940292096291,0.3395729953575507,,,,,,,,,,,,
department,SEAFOOD-PCKGD,display_only,1134,29,40,65,1.9629453262786605,0.0,0.24603174603174602,0.2874779541446208,0.08378207495399079,0.013023845216168964,0.008211840947899085,0.0017667284884992907,0.18781866315976983,,,,,,,,,,,,
department,SEAFOOD-PCKGD,mailer_only,427,39,45,78,1.620304449648712,0.0,0.20843091334894615,0.2154566744730679,0.08215409605685225,0.011423408638663209,0.006560655941956666,0.0014954100599877545,0.18825898549300843,,,,,,,,,,,,
department,SEAFOOD-PCKGD,both,238,25,39,60,2.70327731092437,0.0,0.31092436974789917,0.3445378151260504,0.13220586835254755,0.016340379764689245,0.0101940974956705,0.002702767517601011,0.21559049925074023,,,,,,,,,,,,
