PRODUCT_ID,STORE_ID,comparison,reference_state,comparison_state,reference_weeks,comparison_weeks,min_state_weeks,reference_spv,comparison_spv,reference_bpr,comparison_bpr,reference_basket_share,comparison_basket_share,reference_category_share,comparison_category_share,spv_difference,bpr_difference,basket_share_difference,category_share_difference,is_positive_spv,is_positive_bpr
1023958,403,mailer_only_vs_none,none,mailer_only,1,23,1,0.0,0.02631578947368421,0.0,0.014610103854955115,0.0,0.009281518733314575,0.0,0.030479880961629166,0.02631578947368421,0.014610103854955115,0.009281518733314575,0.030479880961629166,1,1
1024731,311,mailer_only_vs_none,none,mailer_only,3,2,2,0.04638888888888889,0.0,0.027777777777777776,0.0,0.00980392156862745,0.0,0.06763872012960713,0.0,-0.04638888888888889,-0.027777777777777776,-0.00980392156862745,-0.06763872012960713,0,0
1024731,334,mailer_only_vs_none,none,mailer_only,3,3,3,0.0,0.03711111111111111,0.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.5,0.03711111111111111,0.022222222222222223,0.022222222222222223,0.5,1,1
1024731,335,mailer_only_vs_none,none,mailer_only,2,2,2,0.11928571428571429,0.0,0.03571428571428571,0.0,0.02,0.0,0.11653872993719469,0.0,-0.11928571428571429,-0.03571428571428571,-0.02,-0.11653872993719469,0,0
1024731,343,mailer_only_vs_none,none,mailer_only,2,4,2,0.0,0.02352579365079365,0.0,0.014087301587301586,0.0,0.008083441981747066,0.0,0.1714849380815096,0.02352579365079365,0.014087301587301586,0.008083441981747066,0.1714849380815096,1,1
1024731,356,mailer_only_vs_none,none,mailer_only,3,5,3,0.0,0.022266666666666664,0.0,0.006666666666666666,0.0,0.004081632653061224,0.0,0.2,0.022266666666666664,0.006666666666666666,0.004081632653061224,0.2,1,1
1024731,367,mailer_only_vs_none,none,mailer_only,4,3,3,0.008028846153846154,0.011597222222222222,0.004807692307692308,0.006944444444444444,0.0023584905660377358,0.0038314176245210726,0.06112737920937042,0.08345827086456771,0.0035683760683760685,0.002136752136752136,0.0014729270584833368,0.02233089165519729,1,1
1024731,372,mailer_only_vs_none,none,mailer_only,4,2,2,0.07776068215892054,0.05263157894736842,0.03199025487256372,0.02631578947368421,0.017385332059245102,0.015625,0.10895595079575576,0.12820512820512822,-0.025129103211552123,-0.005674465398879509,-0.0017603320592451017,0.01924917740937246,0,0
1024731,388,mailer_only_vs_none,none,mailer_only,4,6,4,0.024558823529411765,0.023809523809523808,0.014705882352941176,0.011904761904761904,0.006756756756756757,0.007575757575757576,0.04503775620280474,0.1111111111111111,-0.0007492997198879567,-0.002801120448179272,0.0008190008190008188,0.06607335490830636,0,0
1024731,406,mailer_only_vs_none,none,mailer_only,5,6,5,0.0,0.09643912303107705,0.0,0.029975521498510006,0.0,0.013011227320437848,0.0,0.3527306775678168,0.09643912303107705,0.029975521498510006,0.013011227320437848,0.3527306775678168,1,1
1024731,408,mailer_only_vs_none,none,mailer_only,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1024731,412,mailer_only_vs_none,none,mailer_only,1,6,1,0.0,0.015462962962962963,0.0,0.009259259259259259,0.0,0.005050505050505051,0.0,0.025226586102719033,0.015462962962962963,0.009259259259259259,0.005050505050505051,0.025226586102719033,1,1
1024731,445,mailer_only_vs_none,none,mailer_only,4,6,4,0.0,0.030925925925925926,0.0,0.018518518518518517,0.0,0.012691570881226055,0.0,0.19250977990099416,0.030925925925925926,0.018518518518518517,0.012691570881226055,0.19250977990099416,1,1
1025611,381,mailer_only_vs_none,none,mailer_only,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,0
1025641,424,mailer_only_vs_none,none,mailer_only,2,22,2,0.0378,0.003614718614718615,0.02,0.0021645021645021645,0.013513513513513514,0.001567398119122257,0.04205607476635514,0.001954405018256717,-0.03418528138528139,-0.017835497835497836,-0.011946115394391258,-0.04010166974809842,0,0
1027168,341,mailer_only_vs_none,none,mailer_only,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1027168,343,mailer_only_vs_none,none,mailer_only,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,0
1027168,424,mailer_only_vs_none,none,mailer_only,3,9,3,0.18213804713804715,0.011111111111111112,0.052188552188552194,0.0044444444444444444,0.032247765006385695,0.0030864197530864196,0.13305021192536784,0.010498026371042243,-0.17102693602693606,-0.04774410774410775,-0.029161345253299276,-0.1225521855543256,0,0
1027168,441,mailer_only_vs_none,none,mailer_only,4,10,4,0.0,0.06923076923076923,0.0,0.027692307692307693,0.0,0.017763157894736842,0.0,0.05704835499356047,0.06923076923076923,0.027692307692307693,0.017763157894736842,0.05704835499356047,1,1
1027284,438,mailer_only_vs_none,none,mailer_only,3,6,3,0.05555555555555555,0.03571428571428571,0.027777777777777776,0.011904761904761904,0.0196078431372549,0.008333333333333333,0.1594896331738437,0.2,-0.01984126984126984,-0.015873015873015872,-0.011274509803921568,0.0405103668261563,0,0
1029504,356,mailer_only_vs_none,none,mailer_only,1,8,1,0.0,0.003676470588235294,0.0,0.003676470588235294,0.0,0.002403846153846154,0.0,0.003585771658060814,0.003676470588235294,0.003676470588235294,0.002403846153846154,0.003585771658060814,1,1
1029504,367,mailer_only_vs_none,none,mailer_only,1,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1029504,381,mailer_only_vs_none,none,mailer_only,3,15,3,0.0,0.004597701149425287,0.0,0.004597701149425287,0.0,0.0028368794326241132,0.0,0.0037084958408886786,0.004597701149425287,0.004597701149425287,0.0028368794326241132,0.0037084958408886786,1,1
1029504,31782,mailer_only_vs_none,none,mailer_only,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1029624,292,mailer_only_vs_none,none,mailer_only,2,1,1,0.0,0.09523809523809523,0.0,0.047619047619047616,0.0,0.023255813953488372,0.0,0.2570694087403599,0.09523809523809523,0.047619047619047616,0.023255813953488372,0.2570694087403599,1,1
1029624,296,mailer_only_vs_none,none,mailer_only,4,5,4,0.04375,0.10672268907563025,0.015625,0.026050420168067225,0.008064516129032258,0.018218623481781375,0.358974358974359,0.3945086705202312,0.06297268907563025,0.010425420168067225,0.010154107352749117,0.03553431154587222,1,1
1029624,306,mailer_only_vs_none,none,mailer_only,2,5,2,0.11666666666666665,0.125,0.041666666666666664,0.04,0.021739130434782608,0.021052631578947368,0.23931623931623933,0.3333333333333333,0.008333333333333345,-0.0016666666666666635,-0.0006864988558352401,0.09401709401709399,1,0
1029624,311,mailer_only_vs_none,none,mailer_only,1,2,1,0.4690909090909091,0.55,0.18181818181818182,0.15000000000000002,0.07692307692307693,0.05131578947368421,0.5830508474576271,0.5113843722383585,0.08090909090909093,-0.0318181818181818,-0.025607287449392717,-0.07166647521926861,1,0
1029624,313,mailer_only_vs_none,none,mailer_only,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1029624,320,mailer_only_vs_none,none,mailer_only,4,3,3,0.09545454545454544,0.0,0.045454545454545456,0.0,0.024705882352941175,0.0,0.12165825837937151,0.0,-0.09545454545454544,-0.045454545454545456,-0.024705882352941175,-0.12165825837937151,0,0
1029624,321,mailer_only_vs_none,none,mailer_only,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1029624,335,mailer_only_vs_none,none,mailer_only,5,1,1,0.16873065015479877,0.38461538461538464,0.044582043343653247,0.038461538461538464,0.02979310344827586,0.027777777777777776,0.2487246181347206,0.5425935973955507,0.21588473446058587,-0.006120504882114783,-0.0020153256704980825,0.2938689792608301,1,0
1029624,354,mailer_only_vs_none,none,mailer_only,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0
1029624,356,mailer_only_vs_none,none,mailer_only,8,3,3,0.041819444444444444,0.036393713813068655,0.019973544973544973,0.02357320099255583,0.011320438282647585,0.013198757763975154,0.04800220180649013,0.3913043478260869,-0.005425730631375789,0.0035996560190108585,0.0018783194813275696,0.3433021460195968,0,1
1029624,363,mailer_only_vs_none,none,mailer_only,6,2,2,0.061547619047619045,0.0,0.02857142857142857,0.0,0.020757020757020756,0.0,0.2500449565650418,0.0,-0.061547619047619045,-0.02857142857142857,-0.020757020757020756,-0.2500449565650418,0,0
1029624,367,mailer_only_vs_none,none,mailer_only,6,5,5,0.010144927536231883,0.036506666666666666,0.007246376811594203,0.009555555555555557,0.003703703703703704,0.005383244206773619,0.025584795321637422,0.18135103561505433,0.026361739130434783,0.0023091787439613537,0.001679540503069915,0.1557662402934169,1,1
1029624,370,mailer_only_vs_none,none,mailer_only,4,3,3,0.0645,0.041666666666666664,0.016666666666666666,0.020833333333333332,0.009615384615384616,0.013333333333333334,0.12285714285714287,0.08343763037129746,-0.022833333333333337,0.004166666666666666,0.0037179487179487183,-0.03941951248584541,0,1
1029624,381,mailer_only_vs_none,none,mailer_only,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,0
1029624,389,mailer_only_vs_none,none,mailer_only,7,3,3,0.011111111111111112,0.0,0.007936507936507936,0.0,0.005714285714285714,0.0,0.05185185185185185,0.0,-0.011111111111111112,-0.007936507936507936,-0.005714285714285714,-0.05185185185185185,0,0
1029624,406,mailer_only_vs_none,none,mailer_only,6,3,3,0.016025641025641028,0.0,0.006410256410256411,0.0,0.0028735632183908046,0.0,0.04901960784313726,0.0,-0.016025641025641028,-0.006410256410256411,-0.0028735632183908046,-0.04901960784313726,0,0
1029624,410,mailer_only_vs_none,none,mailer_only,1,2,1,0.06999999999999999,0.03333333333333333,0.05,0.03333333333333333,0.019230769230769232,0.0125,1.0,0.030358227079538558,-0.03666666666666666,-0.01666666666666667,-0.006730769230769231,-0.9696417729204614,0,0
1029624,424,mailer_only_vs_none,none,mailer_only,4,3,3,0.033625,0.0,0.025,0.0,0.019230769230769232,0.0,0.08390920038174614,0.0,-0.033625,-0.025,-0.019230769230769232,-0.08390920038174614,0,0
1029624,432,mailer_only_vs_none,none,mailer_only,5,1,1,0.15052287581699347,0.0,0.04287581699346406,0.0,0.02369531682044416,0.0,0.615981756895041,,-0.15052287581699347,-0.04287581699346406,-0.02369531682044416,,0,0
1029624,439,mailer_only_vs_none,none,mailer_only,8,3,3,0.010416666666666666,0.07341269841269842,0.005208333333333333,0.03670634920634921,0.003048780487804878,0.023137254901960783,0.06818956699624959,0.2893063443522159,0.06299603174603174,0.03149801587301587,0.020088474414155906,0.22111677735596633,1,1
1029624,446,mailer_only_vs_none,none,mailer_only,2,3,2,0.0,0.125,0.0,0.020833333333333332,0.0,0.012820512820512822,0.0,0.10875475802066341,0.125,0.020833333333333332,0.012820512820512822,0.10875475802066341,1,1
1029624,31782,mailer_only_vs_none,none,mailer_only,3,1,1,0.1330837789661319,0.45454545454545453,0.0499108734402852,0.09090909090909091,0.02503209242618742,0.02631578947368421,0.20519021163193898,0.3455425017277125,0.3214616755793226,0.04099821746880571,0.001283697047496788,0.14035229009577352,1,1
1029743,292,mailer_only_vs_none,none,mailer_only,4,2,2,0.27833182503770737,0.3993333333333333,0.060218702865761684,0.11145833333333333,0.04505125333792747,0.08420684835779176,0.1895747669928102,0.28011713921395065,0.12100150829562595,0.05123963046757164,0.039155595019864285,0.09054237222114045,1,1
1029743,369,mailer_only_vs_none,none,mailer_only,1,5,1,0.1345,0.16504040920716112,0.05,0.0782544757033248,0.024390243902439025,0.03886544439176018,0.1545977011494253,0.17599299817278474,0.030540409207161112,0.028254475703324802,0.014475200489321154,0.021395297023359433,1,1
1029743,375,mailer_only_vs_none,none,mailer_only,1,3,1,0.18444444444444447,0.0,0.037037037037037035,0.0,0.023255813953488372,0.0,0.1204644412191582,0.0,-0.18444444444444447,-0.037037037037037035,-0.023255813953488372,-0.1204644412191582,0,0
1029743,389,mailer_only_vs_none,none,mailer_only,7,4,4,0.2246928860613071,0.2890384615384615,0.08151147098515521,0.11538461538461539,0.055184907546226895,0.07855731225296442,0.3154960648811608,0.2701425509210432,0.06434557547715442,0.03387314439946018,0.023372404706737522,-0.04535351396011755,1,1
1029743,391,mailer_only_vs_none,none,mailer_only,1,8,1,0.0,0.3331757400075415,0.0,0.11931325414781296,0.0,0.08828405662964486,0.0,0.1869998361693658,0.3331757400075415,0.11931325414781296,0.08828405662964486,0.1869998361693658,1,1
1029743,406,mailer_only_vs_none,none,mailer_only,2,2,2,0.14245073891625615,0.033166666666666664,0.05295566502463054,0.016666666666666666,0.026977821913273747,0.00819672131147541,0.1106443867740334,0.024912368552829245,-0.10928407224958948,-0.03628899835796387,-0.018781100601798335,-0.08573201822120416,0,0
1029743,412,mailer_only_vs_none,none,mailer_only,2,14,2,0.14944444444444444,0.4590010708843661,0.05555555555555555,0.16150378738438564,0.038461538461538464,0.121030083750672,0.16050119331742246,0.3542488336867548,0.30955662643992166,0.10594823182883009,0.08256854528913353,0.19374764036933234,1,1
1029743,31782,mailer_only_vs_none,none,mailer_only,2,6,2,0.5706060606060607,0.539584048614221,0.16450216450216448,0.15946158936177085,0.06953892668178382,0.08517008641869907,0.27399557046196854,0.27382387782452217,-0.031022011991839626,-0.005040575140393633,0.015631159736915243,-0.00017169263744637453,0,0
1029968,321,mailer_only_vs_none,none,mailer_only,4,4,4,0.035931174089068825,0.0,0.035931174089068825,0.0,0.01645021645021645,0.0,0.12265807962529274,0.0,-0.035931174089068825,-0.035931174089068825,-0.01645021645021645,-0.12265807962529274,0,0
1029968,324,mailer_only_vs_none,none,mailer_only,1,5,1,0.0,0.018526315789473686,0.0,0.010526315789473684,0.0,0.006060606060606061,0.0,0.11111111111111112,0.018526315789473686,0.010526315789473684,0.006060606060606061,0.11111111111111112,1,1
1029968,334,mailer_only_vs_none,none,mailer_only,2,5,2,0.02095238095238095,0.013538461538461537,0.023809523809523808,0.015384615384615385,0.018518518518518517,0.010526315789473684,0.10068649885583524,0.1111111111111111,-0.007413919413919414,-0.008424908424908423,-0.007992202729044834,0.01042461225527587,0,0
1029968,356,mailer_only_vs_none,none,mailer_only,2,2,2,0.1903409090909091,0.07961768219832735,0.061079545454545456,0.05077658303464755,0.04151732377538829,0.02765804597701149,0.3840579710144928,0.16873927958833618,-0.11072322689258174,-0.010302962419897907,-0.013859277798376798,-0.21531869142615662,0,0
1029968,389,mailer_only_vs_none,none,mailer_only,2,10,2,0.0,0.01907580532212885,0.0,0.016894257703081235,0.0,0.009698275862068966,0.0,0.11176470588235295,0.01907580532212885,0.016894257703081235,0.009698275862068966,0.11176470588235295,1,1
1029968,391,mailer_only_vs_none,none,mailer_only,3,5,3,0.16025641025641027,0.06377142857142856,0.053418803418803416,0.03428571428571429,0.05135387488328665,0.022857142857142857,0.425,0.11188811188811187,-0.09648498168498171,-0.01913308913308913,-0.028496732026143796,-0.3131118881118881,0,0
1029968,400,mailer_only_vs_none,none,mailer_only,4,5,4,0.016346153846153847,0.04366917293233083,0.019230769230769232,0.02481203007518797,0.013157894736842105,0.017422867513611613,0.16666666666666669,0.12116666666666667,0.027323019086176983,0.005581260844418737,0.004264972776769509,-0.04550000000000001,1,1
1029968,401,mailer_only_vs_none,none,mailer_only,2,5,2,0.0,0.020705882352941178,0.0,0.011764705882352941,0.0,0.008,0.0,0.017374136229022705,0.020705882352941178,0.011764705882352941,0.008,0.017374136229022705,1,1
1029968,406,mailer_only_vs_none,none,mailer_only,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0,0
1029968,421,mailer_only_vs_none,none,mailer_only,2,5,2,0.019230769230769232,0.0288187134502924,0.019230769230769232,0.021637426900584796,0.01282051282051282,0.011942959001782532,0.25,0.06548424511888652,0.009587944219523168,0.0024066576698155637,-0.0008775538187302881,-0.1845157548811135,1,1
1029968,427,mailer_only_vs_none,none,mailer_only,1,2,1,0.030357142857142857,0.01673913043478261,0.03571428571428571,0.021739130434782608,0.023809523809523808,0.015151515151515152,0.0685483870967742,0.03571428571428571,-0.013618012422360246,-0.013975155279503104,-0.008658008658008656,-0.03283410138248849,0,0
1030362,330,mailer_only_vs_none,none,mailer_only,5,12,5,0.0590834477498093,0.04330896686159844,0.03255530129672006,0.03440023670286828,0.014036511156186612,0.015115022520821813,0.035127600060715615,0.017492176080962405,-0.01577448088821086,0.0018449354061482182,0.0010785113646352013,-0.01763542397975321,0,1
1030409,429,mailer_only_vs_none,none,mailer_only,4,4,4,0.026785714285714284,0.0,0.011904761904761904,0.0,0.0047169811320754715,0.0,0.03238341968911917,0.0,-0.026785714285714284,-0.011904761904761904,-0.0047169811320754715,-0.03238341968911917,0,0
1030819,292,mailer_only_vs_none,none,mailer_only,6,9,6,0.0023148148148148147,0.010296296296296296,0.004629629629629629,0.011111111111111112,0.0024875621890547263,0.006640478862701085,0.004948535233570864,0.014651158217736973,0.007981481481481482,0.006481481481481482,0.004152916673646359,0.00970262298416611,1,1
1030819,306,mailer_only_vs_none,none,mailer_only,7,6,6,0.0173992673992674,0.0,0.022893772893772892,0.0,0.016339869281045753,0.0,0.018871591407716805,0.0,-0.0173992673992674,-0.022893772893772892,-0.016339869281045753,-0.018871591407716805,0,0
1030819,311,mailer_only_vs_none,none,mailer_only,1,3,1,0.0,0.04330303030303031,0.0,0.06363636363636364,0.0,0.032036613272311214,0.0,0.05742513500245459,0.04330303030303031,0.06363636363636364,0.032036613272311214,0.05742513500245459,1,1
1030819,318,mailer_only_vs_none,none,mailer_only,21,9,9,0.014894180362203363,0.005462962962962963,0.014029986263511252,0.014550264550264548,0.006350487139583265,0.005836288416075651,0.0377164818436598,0.010319246095523822,-0.0094312173992404,0.0005202782867532955,-0.0005141987235076145,-0.027397235748135976,0,1
1030819,319,mailer_only_vs_none,none,mailer_only,2,14,2,0.029411764705882353,0.017259183673469385,0.029411764705882353,0.018130559916274203,0.014705882352941176,0.008145916096980607,0.027609055770292653,0.021544167189019827,-0.012152581032412967,-0.01128120478960815,-0.006559966255960569,-0.006064888581272826,0,0
1030819,320,mailer_only_vs_none,none,mailer_only,12,7,7,0.021071428571428574,0.003142857142857143,0.027106227106227107,0.009523809523809523,0.011776153833414677,0.005952380952380952,0.04949707916142295,0.023571428571428573,-0.017928571428571433,-0.017582417582417582,-0.005823772881033725,-0.025925650589994378,0,0
1030819,321,mailer_only_vs_none,none,mailer_only,11,10,10,0.01839464882943144,0.020704795204795207,0.014898145332927942,0.01938061938061938,0.007215007215007215,0.010900856937714273,0.11500231784372245,0.07720642713588717,0.002310146375363767,0.0044824740476914395,0.003685849722707058,-0.037795890707835275,1,1
1030819,323,mailer_only_vs_none,none,mailer_only,8,7,7,0.029948412698412696,0.003968253968253968,0.03253968253968254,0.007936507936507936,0.01227283931728546,0.0037593984962406013,0.0511862595192141,0.019149751053236307,-0.02598015873015873,-0.024603174603174606,-0.00851344082104486,-0.03203650846597779,0,0
1030819,324,mailer_only_vs_none,none,mailer_only,7,8,7,0.01057142857142857,0.0,0.0071428571428571435,0.0,0.003861003861003861,0.0,0.009085886180858246,0.0,-0.01057142857142857,-0.0071428571428571435,-0.003861003861003861,-0.009085886180858246,0,0
1030819,327,mailer_only_vs_none,none,mailer_only,8,11,8,0.0115625,0.015460693895476503,0.0078125,0.015063680281071584,0.005208333333333333,0.0098915792695697,0.012091503267973855,0.02665741490513941,0.003898193895476503,0.007251180281071584,0.004683245936236366,0.014565911637165554,1,1
1030819,329,mailer_only_vs_none,none,mailer_only,6,7,6,0.03420868347338935,0.009826839826839826,0.030042016806722683,0.022510822510822513,0.012127571581929853,0.009575289575289577,0.10858059802429776,0.02725563909774436,-0.024381843646549526,-0.00753119429590017,-0.0025522820066402763,-0.08132495892655339,0,0
1030819,334,mailer_only_vs_none,none,mailer_only,10,9,9,0.006285714285714286,0.015685185185185184,0.007142857142857143,0.01435185185185185,0.005,0.008744855967078188,0.018876018876018877,0.026554498314771344,0.009399470899470897,0.007208994708994707,0.0037448559670781876,0.007678479438752467,1,1
1030819,335,mailer_only_vs_none,none,mailer_only,27,3,3,0.002384479717813051,0.015151515151515152,0.0051146384479717815,0.015151515151515152,0.002694493435234176,0.009523809523809523,0.004722540231605886,0.03486750348675035,0.012767035433702102,0.01003687670354337,0.006829316088575347,0.030144963255144465,1,1
1030819,343,mailer_only_vs_none,none,mailer_only,8,13,8,0.0,0.005979648834137999,0.0,0.011512842162996962,0.0,0.007645218480190767,0.0,0.0314332635309031,0.005979648834137999,0.011512842162996962,0.007645218480190767,0.0314332635309031,1,1
1030819,356,mailer_only_vs_none,none,mailer_only,10,10,10,0.014852092352092349,0.02776009216589862,0.022429052429052427,0.014368663594470046,0.01292199432727383,0.008764066016504127,0.02895240378861092,0.027750592423424248,0.012907999813806272,-0.00806038883458238,-0.004157928310769703,-0.0012018113651866731,1,0
1030819,358,mailer_only_vs_none,none,mailer_only,10,2,2,0.015098484848484847,0.07142857142857142,0.026515151515151512,0.07142857142857142,0.015098039215686273,0.045454545454545456,0.09685576077396657,0.06414368184733804,0.05633008658008658,0.04491341991341991,0.03035650623885918,-0.03271207892662853,1,1
1030819,359,mailer_only_vs_none,none,mailer_only,9,10,9,0.006944444444444444,0.02535923141186299,0.006944444444444444,0.033987211618790564,0.004273504273504274,0.01955339890779633,0.01952743604764694,0.060023724290048416,0.018414786967418547,0.02704276717434612,0.015279894634292057,0.04049628824240148,1,1
1030819,364,mailer_only_vs_none,none,mailer_only,8,5,5,0.02003205128205128,0.011733333333333333,0.02003205128205128,0.013333333333333332,0.014391447368421052,0.0058823529411764705,0.046772755436671656,0.007137064071370641,-0.008298717948717947,-0.006698717948717948,-0.008509094427244582,-0.03963569136530101,0,0
1030819,367,mailer_only_vs_none,none,mailer_only,11,11,11,0.0027548209366391185,0.009770076159259617,0.0027548209366391185,0.00879730908893157,0.0018939393939393938,0.0043443180839006215,0.01519756838905775,0.025534186232727584,0.007015255222620498,0.006042488152292452,0.0024503786899612275,0.010336617843669835,1,1
1030819,368,mailer_only_vs_none,none,mailer_only,4,10,4,0.03461538461538462,0.003142857142857143,0.04423076923076923,0.007142857142857143,0.02661064425770308,0.005,0.05793667951813017,0.009438009438009438,-0.031472527472527476,-0.03708791208791209,-0.02161064425770308,-0.04849867008012073,0,0
1030819,372,mailer_only_vs_none,none,mailer_only,11,12,11,0.0047604247604247606,0.004980359147025814,0.006863506863506863,0.0068742985409652076,0.003914141414141414,0.0045077972709551654,0.019333682960287722,0.00857613863435169,0.000219934386601053,1.079167745834421e-05,0.0005936558568137512,-0.010757544325936032,1,1
1030819,380,mailer_only_vs_none,none,mailer_only,3,13,3,0.027936507936507936,0.006102564102564103,0.03968253968253968,0.008974358974358974,0.020282186948853614,0.005362426035502959,0.07023840138678554,0.024980567431014383,-0.021833943833943832,-0.030708180708180707,-0.014919760913350656,-0.045257833955771154,0,0
1030819,381,mailer_only_vs_none,none,mailer_only,6,14,6,0.014666666666666666,0.00076036866359447,0.011111111111111112,0.002304147465437788,0.009645061728395061,0.0013736263736263737,0.0243397834894063,0.0016335016335016336,-0.013906298003072196,-0.008806963645673323,-0.008271435354768687,-0.02270628185590467,0,0
1030819,382,mailer_only_vs_none,none,mailer_only,8,5,5,0.016526442307692308,0.0,0.025240384615384616,0.0,0.011608015640273705,0.0,0.013953454160291867,0.0,-0.016526442307692308,-0.025240384615384616,-0.011608015640273705,-0.013953454160291867,0,0
1030819,384,mailer_only_vs_none,none,mailer_only,10,14,10,0.019876190476190474,0.012463125110183933,0.017698412698412696,0.016189692660280895,0.011384863123993557,0.009221772379667117,0.07205565671816992,0.042412520529344924,-0.007413065366006541,-0.0015087200381318014,-0.0021630907443264402,-0.029643136188824998,0,0
1030819,389,mailer_only_vs_none,none,mailer_only,12,11,11,0.01448869825708061,0.007525252525252526,0.014739923747276687,0.010732323232323232,0.01013888888888889,0.005808593029688364,0.038614642205025654,0.011165716652051056,-0.006963445731828084,-0.004007600514953455,-0.004330295859200526,-0.027448925552974596,0,0
1030819,400,mailer_only_vs_none,none,mailer_only,4,9,4,0.0,0.004814814814814815,0.0,0.006172839506172839,0.0,0.005050505050505051,0.0,0.05555555555555555,0.004814814814814815,0.006172839506172839,0.005050505050505051,0.05555555555555555,1,1
1030819,401,mailer_only_vs_none,none,mailer_only,10,9,9,0.005263157894736842,0.0,0.005263157894736842,0.0,0.0035714285714285713,0.0,0.025252525252525252,0.0,-0.005263157894736842,-0.005263157894736842,-0.0035714285714285713,-0.025252525252525252,0,0
1030819,403,mailer_only_vs_none,none,mailer_only,3,6,3,0.0,0.0196078431372549,0.0,0.00980392156862745,0.0,0.005952380952380952,0.0,0.01694628029147602,0.0196078431372549,0.00980392156862745,0.005952380952380952,0.01694628029147602,1,1
1030819,404,mailer_only_vs_none,none,mailer_only,7,9,7,0.0,0.004629629629629629,0.0,0.009259259259259259,0.0,0.008547008547008548,0.0,0.0037495313085864268,0.004629629629629629,0.009259259259259259,0.008547008547008548,0.0037495313085864268,1,1
1030819,406,mailer_only_vs_none,none,mailer_only,8,8,8,0.008939974457215836,0.01260658866995074,0.008939974457215836,0.018084975369458127,0.006578947368421052,0.007971464019851117,0.01039554295793436,0.0193129810172918,0.003666614212734903,0.00914500091224229,0.0013925166514300643,0.00891743805935744,1,1
1030819,410,mailer_only_vs_none,none,mailer_only,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1030819,421,mailer_only_vs_none,none,mailer_only,8,9,8,0.004625,0.011717171717171718,0.00625,0.009324009324009324,0.0033783783783783786,0.005507955936352509,0.007852292020373514,0.021933063212021008,0.007092171717171718,0.0030740093240093237,0.00212957755797413,0.014080771191647494,1,1
1030819,424,mailer_only_vs_none,none,mailer_only,5,12,5,0.019090909090909092,0.008403361344537815,0.019090909090909092,0.013830532212885153,0.015692307692307693,0.010796221322537112,0.07867146858743497,0.01847111222111222,-0.010687547746371278,-0.005260376878023939,-0.004896086369770581,-0.060200356366322746,0,0
1030819,432,mailer_only_vs_none,none,mailer_only,4,7,4,0.019444444444444445,0.03076923076923077,0.02638888888888889,0.023976023976023976,0.012908496732026143,0.01251700680272109,0.0628521102390543,0.06187293426367977,0.011324786324786326,-0.002412864912864913,-0.0003914899293050531,-0.0009791759753745369,1,0
1030819,443,mailer_only_vs_none,none,mailer_only,7,10,7,0.01472069597069597,0.02294747899159664,0.02944139194139194,0.021358543417366947,0.018657067570111048,0.014583333333333332,0.05270475071381286,0.06946100428634311,0.008226783020900668,-0.008082848524024994,-0.004073734236777716,0.01675625357253025,1,0
1030819,445,mailer_only_vs_none,none,mailer_only,8,12,8,0.01426266339869281,0.009405345471521942,0.02210988562091503,0.014078548085901027,0.013343571937321937,0.008190247252747253,0.05431633550962044,0.026816293798237047,-0.004857317927170868,-0.008031337535014003,-0.005153324684574684,-0.027500041711383396,0,0
1030819,448,mailer_only_vs_none,none,mailer_only,9,5,5,0.04830687830687831,0.0,0.0272967772967773,0.0,0.021467875687824538,0.0,0.05324025404588209,0.0,-0.04830687830687831,-0.0272967772967773,-0.021467875687824538,-0.05324025404588209,0,0
1030819,450,mailer_only_vs_none,none,mailer_only,7,11,7,0.04538461538461539,0.0052173913043478265,0.01991758241758242,0.003952569169960474,0.012857142857142857,0.002457002457002457,0.12702100493202811,0.016628873771730914,-0.040167224080267565,-0.015965013247621944,-0.0104001404001404,-0.1103921311602972,0,0
1030819,31782,mailer_only_vs_none,none,mailer_only,7,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
