household_key,sales,baskets,active_weeks,products,category_diversity,first_day,last_day,discount_amount,avg_basket_value
1017,3436.260000000001,63,52,892,147,29,701,594.46,54.54380952380954
1018,2138.59,167,75,393,118,36,707,316.13,12.805928143712576
1019,1553.5600000000002,53,36,341,109,12,703,263.37,29.312452830188683
1020,9561.460000000014,171,79,1521,191,85,711,1455.5599999999995,55.914970760234
1021,2086.1200000000003,99,50,454,128,101,708,266.17,21.071919191919196
1022,263.27,36,20,97,54,42,581,58.1,7.313055555555555
1023,38319.7899999998,603,84,1620,193,107,710,2226.46,63.54857379767794
1024,9448.750000000004,145,67,1143,169,75,707,2102.0299999999993,65.1637931034483
1025,3552.130000000001,81,45,899,115,45,696,765.46,43.85345679012347
1026,412.5400000000001,26,19,133,47,7,431,132.83,15.86692307692308
1027,1064.99,41,34,242,88,54,710,213.21,25.975365853658538
1028,121.91000000000001,12,12,46,29,34,558,16.1,10.159166666666668
1029,13785.550000000017,276,86,974,170,93,708,1400.2699999999995,49.947644927536295
1030,1260.2900000000004,30,28,223,98,81,664,115.25,42.00966666666668
1031,4232.120000000002,146,47,588,149,69,557,335.5,28.987123287671245
1032,2473.7600000000007,92,53,467,134,93,656,228.69,26.88869565217392
1033,1366.97,26,21,298,91,78,640,478.0899999999999,52.57576923076923
1034,840.87,70,43,184,74,49,698,108.22,12.012428571428572
1035,183.04,4,3,35,20,212,407,11.790000000000001,45.76
1036,1231.1699999999998,27,21,250,81,103,658,146.73,45.59888888888889
1037,1076.69,33,28,157,48,21,711,87.08000000000001,32.626969696969695
1038,1602.0000000000002,275,75,465,126,82,702,323.7999999999999,5.825454545454546
1039,5168.380000000004,82,60,886,136,109,709,633.3,63.02902439024395
1040,5664.740000000005,229,90,760,142,48,710,855.29,24.73685589519653
1041,7156.700000000005,291,76,1527,170,75,711,1096.19,24.593470790378024
1042,5284.120000000001,248,95,1276,173,36,706,1284.2699999999995,21.30693548387097
1043,988.7300000000001,19,16,297,74,109,668,403.1700000000001,52.038421052631584
1044,423.51,20,15,145,65,54,706,103.83999999999996,21.1755
1045,4893.110000000002,295,86,984,164,72,710,818.63,16.586813559322042
1046,4314.950000000003,153,76,702,156,51,695,486.46,28.202287581699363
1047,1052.94,80,49,299,99,110,705,210.49,13.161750000000001
1048,1934.4500000000005,103,41,315,116,60,648,244.3,18.781067961165054
1049,698.06,55,35,269,84,101,705,187.60999999999999,12.691999999999998
1050,5134.89,135,67,819,137,116,709,654.6400000000001,38.03622222222222
1051,2275.6700000000005,55,36,602,131,66,697,321.84999999999997,41.37581818181819
1052,231.66000000000003,7,5,88,48,79,231,32.05,33.09428571428572
1053,4616.420000000001,96,69,494,118,107,707,502.57,48.087708333333346
1054,1035.1899999999998,41,31,299,102,99,689,172.04999999999998,25.248536585365848
1055,1204.4099999999999,81,56,291,82,55,697,236.69000000000003,14.869259259259257
1056,4871.090000000002,66,46,755,128,21,702,796.66,73.80439393939398
1057,8219.340000000004,184,90,501,101,54,710,779.11,44.67032608695654
1058,3280.1800000000003,563,91,667,139,63,711,567.5600000000002,5.826252220248668
1059,72.91,5,4,34,26,34,555,11.52,14.581999999999999
1060,6096.929999999999,64,58,595,133,1,672,901.8999999999995,95.26453124999999
1061,6211.670000000004,147,61,951,148,87,709,1507.62,42.256258503401384
1062,1495.76,216,88,334,97,71,711,338.05,6.924814814814815
1063,1327.48,57,34,273,90,84,621,503.6,23.289122807017545
1064,3074.680000000001,44,36,855,143,108,708,866.54,69.87909090909093
1065,5167.1600000000035,50,42,1037,132,36,705,1114.45,103.34320000000007
1066,3114.34,245,82,580,124,98,708,698.84,12.711591836734694
1067,3741.920000000001,62,43,892,161,33,702,733.8199999999999,60.35354838709679
1068,1321.85,111,38,438,111,85,700,317.24999999999994,11.908558558558557
1069,3433.2700000000004,55,46,523,121,69,681,684.2599999999999,62.42309090909092
1070,5187.130000000003,177,80,941,168,35,708,770.18,29.305819209039566
1071,2052.290000000001,84,54,732,145,105,705,355.25999999999993,24.43202380952382
1072,2694.7999999999993,61,48,815,137,110,701,613.1900000000003,44.177049180327856
1073,3014.080000000001,121,61,616,138,110,710,364.7000000000001,24.909752066115708
1074,7769.220000000005,132,74,1095,157,118,707,1685.93,58.85772727272731
1075,1469.02,67,43,329,95,50,689,401.73999999999995,21.925671641791045
1076,2241.01,86,54,377,122,98,711,254.11999999999998,26.05825581395349
1077,1492.81,36,26,159,75,277,705,211.29,41.466944444444444
1078,6885.690000000004,250,79,945,170,114,710,888.2399999999997,27.542760000000015
1079,1001.3000000000001,50,34,145,52,82,662,164.92,20.026
1080,2206.11,84,40,460,99,20,688,460.87000000000006,26.263214285714287
1081,10201.550000000014,139,77,1489,199,70,699,1269.8599999999997,73.39244604316556
1082,2032.54,142,86,469,95,20,711,540.1,14.313661971830985
1083,1396.93,54,40,282,95,9,694,356.16,25.869074074074074
1084,2363.16,225,78,386,120,52,711,324.73,10.502933333333333
1085,4806.000000000003,106,61,1137,157,109,702,858.6300000000002,45.33962264150946
1086,1188.6099999999997,30,25,272,92,76,700,226.68999999999997,39.62033333333332
1087,3010.2400000000007,149,61,701,146,117,689,760.37,20.20295302013423
1088,1439.61,91,61,219,56,42,711,442.58000000000004,15.819890109890109
1089,2404.9800000000005,96,52,636,117,44,704,424.48999999999995,25.051875000000006
1090,307.87,12,10,81,48,90,682,37.32,25.655833333333334
1091,5617.400000000002,116,58,722,144,86,666,463.0299999999999,48.425862068965536
1092,944.69,42,28,210,72,83,706,178.31,22.492619047619048
1093,993.76,33,22,247,102,78,711,206.71000000000004,30.113939393939393
1094,5935.570000000003,95,63,1044,159,19,709,1098.6899999999998,62.47968421052635
1095,599.5400000000002,30,25,140,67,19,644,42.370000000000005,19.984666666666673
1096,592.3599999999999,47,21,154,80,6,685,76.93999999999998,12.603404255319147
1097,8806.330000000005,165,74,1114,183,40,705,1133.15,53.371696969697005
1098,9500.700000000004,449,95,1096,160,50,711,1985.7499999999998,21.1596881959911
1099,683.13,28,21,153,53,99,648,185.45,24.3975
1100,313.41,26,22,44,29,114,703,10.91,12.05423076923077
1101,190.78000000000003,16,13,64,29,78,661,43.22,11.923750000000002
1102,2263.4000000000005,81,58,597,135,13,693,674.6099999999999,27.943209876543218
1103,6104.190000000004,204,80,902,160,116,708,722.5999999999999,29.92250000000002
1104,3378.1600000000017,118,69,690,147,46,698,452.91000000000014,28.628474576271202
1105,500.14,9,5,146,68,63,688,70.99,55.57111111111111
1106,683.26,38,28,171,67,27,702,139.39,17.980526315789472
1107,877.32,22,18,233,70,9,648,223.32,39.87818181818182
1108,292.1,22,16,111,52,69,677,58.62999999999999,13.27727272727273
1109,3059.000000000001,87,63,538,130,68,691,476.66999999999985,35.1609195402299
1110,5508.470000000001,133,56,727,152,12,708,1757.55,41.417067669172944
1111,18894.719999999972,321,95,1668,188,32,707,2541.15,58.862056074766265
1112,1889.4499999999998,52,37,293,108,96,676,164.68000000000004,36.33557692307692
1113,4391.300000000003,176,77,829,145,71,710,1122.6399999999999,24.9505681818182
1114,970.9499999999999,44,34,301,78,26,710,255.54,22.067045454545454
1115,1828.64,51,25,282,120,49,708,152.58000000000004,35.85568627450981
1116,2779.140000000001,64,36,504,96,3,696,579.8399999999998,43.42406250000001
1117,3667.440000000002,186,79,738,147,19,710,474.74,19.717419354838718
1118,945.8899999999999,16,15,103,45,65,595,157.00999999999996,59.11812499999999
1119,2232.75,68,47,669,142,110,710,654.7299999999998,32.83455882352941
1120,1737.8400000000001,87,51,493,121,71,709,319.96,19.975172413793103
1121,2486.64,61,46,670,134,50,682,681.6599999999997,40.76459016393442
1122,1236.9799999999998,77,42,307,92,113,498,165.39999999999998,16.06467532467532
1123,3915.8100000000018,73,53,526,134,4,674,626.78,53.64123287671235
1124,1896.39,79,42,583,121,43,709,467.18000000000006,24.00493670886076
1125,691.0999999999997,89,40,227,101,21,711,109.56000000000002,7.765168539325839
1126,2543.36,28,26,535,108,101,710,556.1199999999998,90.83428571428571
1127,1563.5300000000002,29,24,413,115,112,711,321.61999999999995,53.914827586206904
1128,3027.0000000000005,234,81,817,158,14,710,419.03000000000003,12.935897435897438
1129,2401.4100000000008,73,55,334,125,83,711,337.47,32.89602739726028
1130,6563.150000000004,362,98,1549,189,1,711,1701.4099999999999,18.13024861878454
1131,3034.770000000001,102,57,806,155,18,710,640.0,29.752647058823538
1132,2073.620000000001,58,36,537,118,26,701,411.41,35.75206896551725
1133,1377.6600000000003,115,63,312,111,30,711,243.91,11.979652173913045
1134,5050.5300000000025,51,36,1057,180,87,689,736.75,99.03000000000004
1135,748.88,64,37,207,81,29,706,201.11,11.70125
1136,1934.1099999999997,59,44,485,118,15,704,495.74,32.78152542372881
1137,2121.8900000000003,134,85,190,66,61,708,279.64,15.835000000000003
1138,4546.370000000003,212,90,386,98,8,711,811.4700000000001,21.445141509433974
1139,7539.550000000005,92,67,799,165,55,705,690.7,81.95163043478266
1140,1164.18,21,11,223,92,70,660,186.86,55.43714285714286
1141,1137.2800000000002,59,43,331,101,88,696,274.44999999999993,19.275932203389832
1142,15178.960000000014,284,97,1411,189,40,710,1913.35,53.447042253521175
1143,173.31,12,11,36,25,65,636,60.489999999999995,14.4425
1144,187.09,24,17,43,26,18,698,10.26,7.795416666666667
1145,3875.170000000001,81,42,749,134,10,707,820.0300000000002,47.841604938271615
1146,8854.640000000003,345,87,1029,150,96,711,2104.26,25.665623188405807
1147,3779.360000000001,57,35,803,114,78,710,585.11,66.30456140350879
1148,478.59,26,25,103,53,38,708,49.31,18.40730769230769
1149,307.90999999999997,17,14,58,37,88,672,48.08,18.112352941176468
1150,845.39,14,12,187,78,98,552,153.99,60.385
1151,2808.9100000000008,159,65,442,96,36,708,420.64,17.666100628930824
1152,1305.6600000000003,77,31,274,103,111,695,220.79999999999998,16.95662337662338
1153,1142.8600000000001,65,42,264,76,60,705,285.91,17.58246153846154
1154,3803.550000000001,127,71,660,131,66,711,817.0600000000002,29.949212598425206
1155,2053.02,41,27,525,100,74,711,570.5899999999999,50.07365853658536
1156,999.3299999999999,29,26,225,89,52,638,136.72,34.45965517241379
1157,2779.860000000001,104,63,596,143,40,674,319.44,26.729423076923087
1158,2903.2000000000003,219,80,618,141,80,711,742.0799999999999,13.256621004566211
1159,4468.630000000003,233,61,792,150,109,708,649.8999999999999,19.178669527897007
1160,4377.960000000001,145,72,927,146,68,711,1010.0100000000001,30.192827586206903
1161,1377.5700000000002,63,44,543,143,19,705,301.7499999999999,21.86619047619048
1162,431.76000000000005,33,24,125,50,107,497,98.25000000000003,13.083636363636366
1163,4808.010000000002,153,80,996,167,16,694,819.3899999999999,31.42490196078433
1164,4689.350000000003,104,72,525,115,38,711,314.34,45.089903846153874
1165,1413.5199999999998,57,42,347,115,83,706,293.19999999999993,24.798596491228064
1166,12300.620000000015,409,90,1903,189,77,711,2640.7299999999996,30.074865525672408
1167,6798.790000000003,150,80,1061,185,60,708,797.6700000000002,45.325266666666685
1168,874.2300000000001,69,52,128,64,42,703,76.70000000000002,12.670000000000002
1169,5159.4000000000015,128,65,798,137,76,705,1280.2099999999998,40.30781250000001
1170,68.45,7,7,19,16,56,649,7.05,9.778571428571428
1171,996.6,34,26,206,87,118,707,82.05000000000001,29.311764705882354
1172,4569.240000000002,167,74,852,155,1,710,605.11,27.36071856287426
1173,655.77,41,23,186,82,1,637,65.50999999999999,15.994390243902439
1174,2156.6500000000005,122,51,698,154,78,704,473.0299999999999,17.677459016393446
1175,7403.510000000006,135,76,701,161,95,706,614.34,54.840814814814856
1176,240.85000000000002,16,9,68,29,66,703,48.44,15.053125000000001
1177,337.98,17,16,94,41,111,698,28.149999999999995,19.881176470588237
1178,5022.280000000001,212,97,883,163,39,708,1358.5499999999997,23.690000000000005
1179,9428.400000000005,205,83,1371,190,89,711,1515.2999999999993,45.99219512195124
1180,5430.040000000002,166,70,766,137,92,701,789.9499999999998,32.711084337349405
1181,2196.5800000000004,89,54,674,133,46,706,462.2300000000001,24.680674157303375
1182,1966.38,124,51,493,114,47,684,296.26,15.857903225806453
1183,260.03999999999996,9,6,119,59,88,677,96.26999999999998,28.89333333333333
1184,713.9000000000001,13,11,198,81,10,693,148.34,54.915384615384625
1185,1334.18,61,36,329,105,11,707,246.64000000000001,21.871803278688525
1186,6060.380000000005,79,55,971,182,31,708,622.67,76.713670886076
1187,2996.1800000000003,133,57,604,125,71,710,436.22,22.527669172932335
1188,3722.220000000001,149,68,1248,159,107,706,1217.42,24.981342281879204
1189,954.2099999999999,51,38,215,84,56,699,123.24000000000001,18.709999999999997
1190,3327.02,253,85,826,164,65,711,563.2200000000001,13.150276679841896
1191,2485.8700000000003,98,60,441,122,95,709,323.05999999999995,25.36602040816327
1192,1482.5399999999997,100,54,325,87,62,709,247.73,14.825399999999997
1193,4723.650000000005,219,69,886,157,48,698,1117.19,21.569178082191804
1194,1276.74,62,43,400,117,88,702,255.24999999999997,20.59258064516129
1195,1271.0900000000001,41,27,278,94,36,705,172.95,31.002195121951225
1196,1915.9500000000007,27,27,378,104,59,682,224.99000000000004,70.96111111111114
1197,7988.730000000007,160,76,1119,171,50,705,1282.19,49.929562500000046
1198,1004.6000000000001,44,38,203,73,107,696,247.12999999999997,22.831818181818186
1199,163.56999999999996,7,6,40,23,104,281,22.250000000000004,23.367142857142852
1200,1619.4499999999998,30,25,438,115,67,685,365.45000000000005,53.98166666666666
1201,537.6,38,31,169,72,36,696,122.23,14.147368421052633
1202,587.47,25,22,88,45,30,695,132.14000000000001,23.498800000000003
1203,6385.440000000003,173,79,910,154,83,710,907.9999999999998,36.91005780346823
1204,2043.1300000000003,81,48,469,123,78,708,559.21,25.22382716049383
1205,4383.719999999999,186,73,945,152,43,679,1085.5,23.56838709677419
1206,6172.130000000003,381,90,1325,184,49,700,1285.6100000000001,16.199816272965887
1207,765.3700000000001,108,64,199,82,76,705,266.64,7.08675925925926
1208,1078.06,54,32,353,114,91,694,165.14,19.964074074074073
1209,361.41999999999996,23,16,86,53,106,710,46.279999999999994,15.713913043478259
1210,921.3299999999999,37,28,306,97,69,696,225.14,24.90081081081081
1211,9045.040000000008,168,86,516,124,54,711,971.74,53.83952380952386
1212,195.26999999999995,6,6,84,45,84,685,43.230000000000004,32.544999999999995
1213,622.2199999999999,46,35,143,72,31,705,85.09,13.526521739130432
1214,122.94999999999999,7,7,26,17,55,675,21.430000000000003,17.564285714285713
1215,786.4500000000002,15,11,170,76,107,695,86.22,52.430000000000014
1216,5303.530000000001,134,70,1175,174,95,711,926.7199999999999,39.57858208955224
1217,2656.900000000001,54,40,675,141,102,706,604.0799999999999,49.20185185185187
1218,3093.53,96,62,664,148,103,702,670.2399999999999,32.224270833333335
1219,823.0799999999999,121,67,258,88,78,709,145.93,6.802314049586776
1220,787.0400000000002,31,18,324,109,13,632,172.09,25.3883870967742
1221,652.3399999999999,15,13,191,87,106,681,82.38,43.48933333333333
1222,5833.390000000003,174,77,1074,176,27,709,1227.23,33.52522988505749
1223,1743.69,57,34,378,100,110,691,354.39000000000004,30.591052631578947
1224,2363.7800000000007,92,59,724,130,113,707,467.1,25.693260869565226
1225,1415.3799999999999,76,50,510,117,45,696,240.32000000000002,18.623421052631578
1226,6237.460000000003,76,58,1330,167,111,701,1413.84,82.0718421052632
1227,3810.3600000000015,86,52,915,163,107,711,477.52000000000004,44.30651162790699
1228,14503.890000000005,797,101,1628,219,10,711,2503.729999999999,18.198105395232126
1229,18304.309999999987,385,95,1856,209,27,711,1681.309999999999,47.543662337662305
1230,258.53000000000003,20,17,59,35,63,693,25.169999999999995,12.9265
1231,1919.79,55,48,337,96,87,703,554.06,34.905272727272724
1232,488.4899999999999,22,18,154,62,32,545,162.14000000000001,22.204090909090905
1233,1778.5200000000004,38,25,428,104,46,693,332.19,46.803157894736856
1234,5547.830000000002,94,63,1027,173,70,710,921.2599999999996,59.0194680851064
1235,894.0,20,16,181,69,116,707,99.71999999999998,44.7
1236,3993.0100000000007,194,78,667,127,103,709,685.6800000000001,20.58252577319588
1237,1051.16,20,19,230,86,114,621,171.72,52.55800000000001
1238,4678.6100000000015,51,44,884,147,3,704,1446.51,91.73745098039218
1239,2068.4999999999995,26,24,444,92,93,708,430.5,79.55769230769229
1240,11250.070000000014,217,76,1157,187,99,711,891.73,51.84364055299546
1241,2041.45,91,54,439,109,6,710,381.92999999999995,22.433516483516485
1242,830.11,35,28,170,79,114,705,270.35999999999996,23.71742857142857
1243,249.70000000000002,15,14,59,37,101,594,16.85,16.64666666666667
1244,603.45,34,29,200,75,80,707,104.77,17.748529411764707
1245,4469.270000000001,254,85,820,160,69,711,685.8299999999999,17.59555118110237
1246,5428.250000000003,97,59,797,143,38,702,651.07,55.9613402061856
1247,6639.950000000005,123,75,803,148,108,709,1181.9999999999995,53.98333333333338
1248,9091.29000000001,158,79,1098,148,50,702,1315.1999999999998,57.53981012658234
1249,491.62,23,20,169,74,108,704,70.29999999999998,21.374782608695654
1250,203.17000000000002,6,6,81,53,81,699,65.89999999999999,33.86166666666667
